"lg" "pos1" "pos2" "ensembl_gene_id"
10 2302752 2305397 "ENSGACG00000002548"
21 5796343 5797942 "ENSGACG00000002549"
6 855055 859761 "ENSGACG00000002550"
21 5808646 5870440 "ENSGACG00000002551"
21 5894383 5895537 "ENSGACG00000002553"
19 1681785 1687169 "ENSGACG00000002554"
10 2308929 2311785 "ENSGACG00000002556"
16 6263725 6274109 "ENSGACG00000002557"
12 70141 83713 "ENSGACG00000002558"
21 5895782 5903328 "ENSGACG00000002559"
19 1694573 1711816 "ENSGACG00000002560"
10 2313461 2315694 "ENSGACG00000002562"
10 2318615 2324238 "ENSGACG00000002563"
19 1721200 1721899 "ENSGACG00000002565"
10 2359921 2398637 "ENSGACG00000002566"
16 6275787 6277084 "ENSGACG00000002567"
19 1723063 1723434 "ENSGACG00000002568"
12 156926 158903 "ENSGACG00000002569"
16 6277890 6290873 "ENSGACG00000002570"
6 860479 861740 "ENSGACG00000002571"
19 1724547 1724960 "ENSGACG00000002572"
10 2476485 2478519 "ENSGACG00000002573"
19 1725953 1726264 "ENSGACG00000002574"
10 2485855 2511087 "ENSGACG00000002575"
12 163114 173472 "ENSGACG00000002576"
6 865579 873671 "ENSGACG00000002577"
5 1241104 1255549 "ENSGACG00000002578"
19 1733759 1734487 "ENSGACG00000002579"
19 1735769 1736384 "ENSGACG00000002580"
19 1739261 1739572 "ENSGACG00000002581"
10 2515940 2546588 "ENSGACG00000002583"
6 890075 893483 "ENSGACG00000002584"
6 904634 906326 "ENSGACG00000002585"
19 1740176 1740820 "ENSGACG00000002586"
6 931578 932679 "ENSGACG00000002587"
6 933407 934265 "ENSGACG00000002588"
6 934292 937136 "ENSGACG00000002589"
19 1743903 1746188 "ENSGACG00000002591"
16 6291302 6302848 "ENSGACG00000002592"
5 1260095 1273085 "ENSGACG00000002593"
21 5926309 5963001 "ENSGACG00000002594"
6 938533 978442 "ENSGACG00000002595"
5 1276519 1279059 "ENSGACG00000002596"
5 1280667 1289098 "ENSGACG00000002597"
21 5965675 5971025 "ENSGACG00000002599"
5 1291742 1303184 "ENSGACG00000002600"
19 1754888 1758140 "ENSGACG00000002601"
5 1383477 1387091 "ENSGACG00000002602"
21 5974334 5978352 "ENSGACG00000002603"
12 193052 219852 "ENSGACG00000002604"
6 993318 996867 "ENSGACG00000002605"
19 1759814 1779294 "ENSGACG00000002606"
10 2549399 2575889 "ENSGACG00000002607"
5 1387478 1389630 "ENSGACG00000002608"
16 6312131 6324093 "ENSGACG00000002609"
12 223918 227116 "ENSGACG00000002611"
6 1007522 1012734 "ENSGACG00000002612"
12 229155 235423 "ENSGACG00000002613"
5 1390554 1393010 "ENSGACG00000002614"
10 2584514 2588606 "ENSGACG00000002615"
6 1013346 1017880 "ENSGACG00000002616"
6 1022503 1024536 "ENSGACG00000002617"
6 1041607 1044896 "ENSGACG00000002618"
10 2593493 2597832 "ENSGACG00000002619"
21 5980270 5988791 "ENSGACG00000002620"
5 1393486 1398373 "ENSGACG00000002621"
19 1782155 1788257 "ENSGACG00000002623"
12 311889 317520 "ENSGACG00000002624"
21 5992600 5997872 "ENSGACG00000002625"
19 1839709 1847130 "ENSGACG00000002626"
16 6335977 6337138 "ENSGACG00000002627"
5 1401149 1429749 "ENSGACG00000002628"
10 2610330 2613934 "ENSGACG00000002629"
16 6341546 6343791 "ENSGACG00000002630"
21 5998568 6008658 "ENSGACG00000002631"
6 1052768 1056426 "ENSGACG00000002632"
19 2084925 2095031 "ENSGACG00000002633"
16 6353473 6365131 "ENSGACG00000002634"
12 318973 321374 "ENSGACG00000002635"
21 6010384 6012874 "ENSGACG00000002636"
5 1466390 1471691 "ENSGACG00000002637"
19 2101174 2112305 "ENSGACG00000002638"
12 323656 343662 "ENSGACG00000002639"
5 1488301 1595530 "ENSGACG00000002640"
10 2613496 2618425 "ENSGACG00000002641"
16 6366318 6369775 "ENSGACG00000002642"
21 6013666 6017677 "ENSGACG00000002643"
19 2118538 2132797 "ENSGACG00000002644"
16 6370293 6371297 "ENSGACG00000002645"
19 2176796 2194279 "ENSGACG00000002646"
16 6372279 6372905 "ENSGACG00000002647"
16 6373668 6376512 "ENSGACG00000002648"
6 1057007 1077203 "ENSGACG00000002649"
12 344733 348314 "ENSGACG00000002650"
19 2212554 2218957 "ENSGACG00000002651"
5 1527842 1539589 "ENSGACG00000002652"
10 2619509 2624121 "ENSGACG00000002653"
16 6377374 6381824 "ENSGACG00000002654"
12 409174 434561 "ENSGACG00000002655"
6 1083877 1104107 "ENSGACG00000002656"
16 6381952 6408027 "ENSGACG00000002657"
5 1603692 1607064 "ENSGACG00000002658"
5 1623843 1625268 "ENSGACG00000002659"
10 2630541 2636997 "ENSGACG00000002660"
12 444800 448414 "ENSGACG00000002661"
21 6017697 6038095 "ENSGACG00000002662"
5 1626313 1664933 "ENSGACG00000002663"
12 468306 494002 "ENSGACG00000002664"
6 1139738 1140597 "ENSGACG00000002665"
6 1320205 1324886 "ENSGACG00000002666"
19 2222775 2231368 "ENSGACG00000002667"
5 1673683 1685493 "ENSGACG00000002668"
10 2644767 2648672 "ENSGACG00000002669"
21 6065576 6128487 "ENSGACG00000002670"
12 498969 530917 "ENSGACG00000002671"
10 2650823 2657474 "ENSGACG00000002672"
16 6410303 6418463 "ENSGACG00000002673"
10 2664211 2673089 "ENSGACG00000002674"
10 2673290 2674063 "ENSGACG00000002675"
21 6175595 6182961 "ENSGACG00000002677"
10 2686376 2688103 "ENSGACG00000002678"
10 2692698 2696770 "ENSGACG00000002679"
21 6183073 6185026 "ENSGACG00000002680"
5 1686561 1689273 "ENSGACG00000002681"
21 6189464 6240135 "ENSGACG00000002682"
10 2713466 2724781 "ENSGACG00000002683"
16 6419889 6431836 "ENSGACG00000002684"
12 534631 545366 "ENSGACG00000002685"
21 6280670 6287350 "ENSGACG00000002686"
5 1690837 1697219 "ENSGACG00000002687"
10 2731092 2731781 "ENSGACG00000002688"
10 2731942 2734052 "ENSGACG00000002689"
19 2231952 2233578 "ENSGACG00000002690"
5 1702587 1727892 "ENSGACG00000002691"
19 2240951 2241638 "ENSGACG00000002692"
21 6289750 6291376 "ENSGACG00000002693"
10 2734533 2737959 "ENSGACG00000002694"
12 546504 551121 "ENSGACG00000002695"
10 2923308 3005703 "ENSGACG00000002696"
19 2243536 2244018 "ENSGACG00000002697"
21 6398964 6400574 "ENSGACG00000002698"
12 551681 554178 "ENSGACG00000002699"
21 6406865 6431202 "ENSGACG00000002700"
16 6434483 6436016 "ENSGACG00000002701"
19 2246085 2246498 "ENSGACG00000002702"
10 3013176 3023246 "ENSGACG00000002703"
19 2247117 2247428 "ENSGACG00000002704"
16 6436768 6447555 "ENSGACG00000002705"
19 2249685 2249996 "ENSGACG00000002706"
12 560982 576138 "ENSGACG00000002707"
21 6434107 6436140 "ENSGACG00000002708"
19 2252787 2253416 "ENSGACG00000002709"
21 6446899 6474452 "ENSGACG00000002710"
5 1727860 1731292 "ENSGACG00000002711"
16 6451374 6452148 "ENSGACG00000002712"
19 2254578 2255584 "ENSGACG00000002713"
21 6484786 6495419 "ENSGACG00000002714"
16 6452754 6457586 "ENSGACG00000002715"
10 3034628 3042888 "ENSGACG00000002716"
12 579325 592952 "ENSGACG00000002717"
6 1326936 1338403 "ENSGACG00000002718"
10 3073192 3083180 "ENSGACG00000002719"
5 1746291 1792725 "ENSGACG00000002720"
19 2257007 2257598 "ENSGACG00000002721"
19 2258843 2259256 "ENSGACG00000002722"
21 6504850 6508030 "ENSGACG00000002723"
16 6461647 6464880 "ENSGACG00000002724"
19 2259671 2259982 "ENSGACG00000002725"
10 3092584 3097848 "ENSGACG00000002726"
21 6530309 6533659 "ENSGACG00000002727"
5 1798993 1806612 "ENSGACG00000002728"
19 2281941 2282774 "ENSGACG00000002729"
6 1338523 1339481 "ENSGACG00000002730"
19 2286006 2286317 "ENSGACG00000002731"
6 1362057 1364572 "ENSGACG00000002732"
16 6464880 6466810 "ENSGACG00000002733"
19 2289959 2294348 "ENSGACG00000002734"
16 6467422 6477407 "ENSGACG00000002735"
6 1366027 1372623 "ENSGACG00000002736"
5 1809861 1819628 "ENSGACG00000002737"
10 3105898 3107972 "ENSGACG00000002738"
19 2295449 2295862 "ENSGACG00000002739"
10 3113309 3116564 "ENSGACG00000002740"
10 3117639 3168788 "ENSGACG00000002741"
19 2299752 2300123 "ENSGACG00000002742"
6 1376813 1395692 "ENSGACG00000002743"
21 6534938 6558550 "ENSGACG00000002744"
5 1820830 1829077 "ENSGACG00000002745"
19 2300836 2301309 "ENSGACG00000002746"
19 2304804 2305106 "ENSGACG00000002747"
21 6564963 6566999 "ENSGACG00000002748"
19 2306028 2316108 "ENSGACG00000002749"
12 600646 604535 "ENSGACG00000002750"
16 6479579 6486466 "ENSGACG00000002751"
21 6568444 6575898 "ENSGACG00000002752"
12 608772 611265 "ENSGACG00000002753"
10 3180044 3182444 "ENSGACG00000002754"
16 6491791 6504029 "ENSGACG00000002755"
12 612352 613420 "ENSGACG00000002756"
21 6579026 6642145 "ENSGACG00000002757"
16 6506138 6516828 "ENSGACG00000002758"
12 616460 617284 "ENSGACG00000002759"
12 619119 621563 "ENSGACG00000002760"
16 6522830 6524223 "ENSGACG00000002761"
12 624758 630928 "ENSGACG00000002762"
16 6562331 6566147 "ENSGACG00000002763"
16 6567566 6574287 "ENSGACG00000002764"
21 6648367 6656819 "ENSGACG00000002765"
16 6578389 6579905 "ENSGACG00000002766"
21 6658948 6662180 "ENSGACG00000002767"
10 3186971 3190351 "ENSGACG00000002768"
10 3193538 3202509 "ENSGACG00000002769"
5 1833058 1835665 "ENSGACG00000002770"
16 6582867 6593455 "ENSGACG00000002771"
5 1836466 1838742 "ENSGACG00000002772"
5 1840057 1842594 "ENSGACG00000002773"
16 6595304 6597865 "ENSGACG00000002774"
16 6619211 6641786 "ENSGACG00000002775"
5 1846437 1849992 "ENSGACG00000002776"
12 633741 636343 "ENSGACG00000002777"
5 1853641 1855907 "ENSGACG00000002778"
6 1429609 1433600 "ENSGACG00000002779"
16 6644647 6652798 "ENSGACG00000002780"
12 636476 638672 "ENSGACG00000002781"
5 1856846 1875130 "ENSGACG00000002782"
12 643966 647097 "ENSGACG00000002783"
16 6653063 6654827 "ENSGACG00000002784"
21 6662481 6665187 "ENSGACG00000002785"
16 6656897 6659369 "ENSGACG00000002786"
6 1434642 1438648 "ENSGACG00000002787"
21 6671169 6674187 "ENSGACG00000002788"
16 6681332 6693816 "ENSGACG00000002789"
21 6675083 6677342 "ENSGACG00000002790"
6 1439613 1448443 "ENSGACG00000002791"
12 650653 656980 "ENSGACG00000002792"
21 6682621 6742679 "ENSGACG00000002793"
21 6761590 6775206 "ENSGACG00000002794"
5 1889351 1897596 "ENSGACG00000002795"
16 6695574 6697643 "ENSGACG00000002796"
12 657639 663452 "ENSGACG00000002797"
16 6698167 6721328 "ENSGACG00000002798"
5 1905968 1907897 "ENSGACG00000002799"
16 6853675 6922772 "ENSGACG00000002800"
5 1912818 1933844 "ENSGACG00000002801"
21 6777503 6777928 "ENSGACG00000002802"
21 6826891 6855061 "ENSGACG00000002803"
6 1459804 1479124 "ENSGACG00000002804"
12 664631 666046 "ENSGACG00000002805"
12 669406 674050 "ENSGACG00000002806"
6 1513413 1515375 "ENSGACG00000002807"
21 6900599 6902079 "ENSGACG00000002808"
5 1938222 1941790 "ENSGACG00000002809"
6 1516316 1519206 "ENSGACG00000002810"
10 3202822 3206898 "ENSGACG00000002811"
19 2324510 2325073 "ENSGACG00000002812"
5 1948087 1960541 "ENSGACG00000002813"
16 6912926 6914676 "ENSGACG00000002814"
12 697594 702596 "ENSGACG00000002815"
6 1522488 1524113 "ENSGACG00000002816"
16 6930069 6931444 "ENSGACG00000002817"
21 6903787 6909004 "ENSGACG00000002818"
19 2325695 2326006 "ENSGACG00000002819"
6 1604348 1655313 "ENSGACG00000002820"
16 6947968 6950857 "ENSGACG00000002821"
21 6911713 6953777 "ENSGACG00000002822"
19 2340566 2341476 "ENSGACG00000002823"
6 1659646 1661365 "ENSGACG00000002824"
16 6987525 6989553 "ENSGACG00000002825"
16 6990507 6994405 "ENSGACG00000002826"
19 2341831 2342241 "ENSGACG00000002827"
6 1692647 1706352 "ENSGACG00000002828"
21 6960347 6963454 "ENSGACG00000002829"
12 705200 711398 "ENSGACG00000002830"
21 6981536 7001063 "ENSGACG00000002831"
19 2343013 2345777 "ENSGACG00000002832"
6 1726116 1730115 "ENSGACG00000002833"
16 6995537 7005752 "ENSGACG00000002834"
10 3209724 3212592 "ENSGACG00000002835"
19 2353752 2354063 "ENSGACG00000002836"
21 7005039 7035292 "ENSGACG00000002837"
6 1750289 1770682 "ENSGACG00000002838"
19 2356412 2356783 "ENSGACG00000002839"
12 713575 718174 "ENSGACG00000002840"
19 2357019 2358027 "ENSGACG00000002841"
21 7075053 7102135 "ENSGACG00000002842"
6 1824347 1833888 "ENSGACG00000002843"
12 720731 728526 "ENSGACG00000002844"
21 7111029 7173655 "ENSGACG00000002845"
19 2384573 2384884 "ENSGACG00000002846"
12 730113 733328 "ENSGACG00000002847"
6 1954396 1977668 "ENSGACG00000002848"
5 1964805 1971970 "ENSGACG00000002849"
19 2385506 2385919 "ENSGACG00000002850"
6 1988467 1991312 "ENSGACG00000002851"
12 764558 805765 "ENSGACG00000002852"
19 2395709 2396945 "ENSGACG00000002853"
6 1998512 2012886 "ENSGACG00000002854"
21 7157077 7168299 "ENSGACG00000002855"
5 1974583 1983884 "ENSGACG00000002856"
21 7179938 7191684 "ENSGACG00000002857"
16 7009355 7015136 "ENSGACG00000002858"
19 2399083 2399992 "ENSGACG00000002859"
19 2400540 2400911 "ENSGACG00000002860"
5 1990736 1995983 "ENSGACG00000002861"
12 809233 810182 "ENSGACG00000002862"
5 2017424 2022623 "ENSGACG00000002864"
12 847025 855389 "ENSGACG00000002865"
16 7017961 7022290 "ENSGACG00000002866"
19 2402351 2408053 "ENSGACG00000002867"
5 2024170 2041671 "ENSGACG00000002868"
16 7024456 7042165 "ENSGACG00000002869"
6 2022951 2024073 "ENSGACG00000002870"
5 2049656 2055822 "ENSGACG00000002871"
10 3212868 3215888 "ENSGACG00000002872"
12 858932 863410 "ENSGACG00000002873"
19 2412434 2445552 "ENSGACG00000002874"
6 2028267 2029062 "ENSGACG00000002875"
12 865971 868448 "ENSGACG00000002876"
6 2052939 2053880 "ENSGACG00000002877"
5 2058538 2067911 "ENSGACG00000002878"
21 7193639 7227151 "ENSGACG00000002879"
6 2129480 2170937 "ENSGACG00000002880"
12 869587 873853 "ENSGACG00000002881"
16 7062666 7077323 "ENSGACG00000002882"
5 2070676 2081595 "ENSGACG00000002883"
10 3219271 3222134 "ENSGACG00000002884"
10 3225240 3229932 "ENSGACG00000002885"
19 2446925 2473806 "ENSGACG00000002886"
12 875642 881378 "ENSGACG00000002887"
5 2083269 2085300 "ENSGACG00000002888"
16 7108006 7109040 "ENSGACG00000002889"
5 2087050 2087793 "ENSGACG00000002890"
16 7166859 7188968 "ENSGACG00000002891"
5 2092529 2120943 "ENSGACG00000002892"
21 7228415 7230131 "ENSGACG00000002893"
21 7231252 7232984 "ENSGACG00000002894"
10 3231202 3235847 "ENSGACG00000002895"
21 7239829 7243964 "ENSGACG00000002896"
10 3240832 3242595 "ENSGACG00000002897"
10 3255920 3259739 "ENSGACG00000002898"
12 881803 883949 "ENSGACG00000002899"
16 7204815 7208135 "ENSGACG00000002900"
5 2128180 2135488 "ENSGACG00000002901"
19 2484537 2497605 "ENSGACG00000002902"
12 890583 897690 "ENSGACG00000002903"
16 7212230 7220573 "ENSGACG00000002904"
6 2188938 2196270 "ENSGACG00000002905"
5 2137258 2140567 "ENSGACG00000002906"
12 1048504 1051783 "ENSGACG00000002907"
5 2148987 2153880 "ENSGACG00000002908"
21 7247243 7250822 "ENSGACG00000002909"
10 3271732 3276158 "ENSGACG00000002910"
21 7252547 7254333 "ENSGACG00000002911"
16 7222380 7225324 "ENSGACG00000002912"
21 7252896 7262425 "ENSGACG00000002913"
10 3280327 3286411 "ENSGACG00000002914"
5 2156186 2164655 "ENSGACG00000002915"
10 3290202 3294061 "ENSGACG00000002916"
16 7225233 7226099 "ENSGACG00000002917"
21 7255256 7257350 "ENSGACG00000002918"
16 7226925 7227321 "ENSGACG00000002919"
8 14189 15694 "ENSGACG00000002920"
16 7229227 7231118 "ENSGACG00000002921"
21 7262834 7271765 "ENSGACG00000002922"
10 3299347 3306415 "ENSGACG00000002923"
8 33892 35110 "ENSGACG00000002924"
5 2166053 2176770 "ENSGACG00000002925"
12 1051954 1057274 "ENSGACG00000002926"
10 3306525 3318125 "ENSGACG00000002927"
8 95049 134723 "ENSGACG00000002928"
16 7241447 7244001 "ENSGACG00000002929"
8 173911 174748 "ENSGACG00000002930"
6 2205225 2207753 "ENSGACG00000002931"
16 7245536 7266868 "ENSGACG00000002932"
19 2501529 2511962 "ENSGACG00000002933"
8 196885 202980 "ENSGACG00000002934"
10 3318408 3321704 "ENSGACG00000002935"
6 2215013 2232639 "ENSGACG00000002936"
20 19476 23161 "ENSGACG00000002937"
12 1058852 1061564 "ENSGACG00000002938"
20 25121 30075 "ENSGACG00000002939"
8 206699 216408 "ENSGACG00000002940"
12 1063692 1067764 "ENSGACG00000002941"
20 30655 56505 "ENSGACG00000002942"
10 3323270 3327804 "ENSGACG00000002943"
6 2240136 2265800 "ENSGACG00000002944"
16 7270865 7274161 "ENSGACG00000002945"
10 3330459 3337462 "ENSGACG00000002946"
20 70338 98615 "ENSGACG00000002947"
8 218240 221355 "ENSGACG00000002948"
6 2275401 2286634 "ENSGACG00000002949"
8 223031 228343 "ENSGACG00000002950"
16 7276665 7283482 "ENSGACG00000002951"
8 237666 299838 "ENSGACG00000002952"
6 2305296 2317459 "ENSGACG00000002953"
20 101734 104769 "ENSGACG00000002954"
19 2513168 2523323 "ENSGACG00000002955"
10 3338355 3349599 "ENSGACG00000002956"
20 118687 121032 "ENSGACG00000002958"
16 7288619 7296357 "ENSGACG00000002959"
20 122265 126381 "ENSGACG00000002960"
12 1070156 1071411 "ENSGACG00000002961"
6 2319890 2328619 "ENSGACG00000002962"
20 130883 136797 "ENSGACG00000002963"
21 7275543 7280619 "ENSGACG00000002964"
12 1073145 1077267 "ENSGACG00000002965"
16 7297804 7302868 "ENSGACG00000002966"
5 2177829 2182759 "ENSGACG00000002967"
20 138787 148151 "ENSGACG00000002968"
21 7290562 7291629 "ENSGACG00000002969"
16 7304541 7308010 "ENSGACG00000002970"
21 7305661 7306888 "ENSGACG00000002971"
10 3351833 3356237 "ENSGACG00000002972"
21 7308799 7311737 "ENSGACG00000002973"
21 7317660 7331681 "ENSGACG00000002974"
5 2198433 2199203 "ENSGACG00000002975"
8 302175 305395 "ENSGACG00000002976"
20 158613 177234 "ENSGACG00000002977"
5 2201695 2215222 "ENSGACG00000002978"
10 3357549 3358775 "ENSGACG00000002979"
12 1080046 1081168 "ENSGACG00000002980"
6 2329587 2335342 "ENSGACG00000002981"
12 1118299 1128392 "ENSGACG00000002982"
21 7333151 7334309 "ENSGACG00000002983"
10 3360304 3365628 "ENSGACG00000002984"
12 1131596 1144247 "ENSGACG00000002985"
21 7337019 7342720 "ENSGACG00000002986"
20 182137 239263 "ENSGACG00000002987"
6 2359576 2365585 "ENSGACG00000002988"
10 3366755 3370483 "ENSGACG00000002989"
12 1180141 1181902 "ENSGACG00000002990"
5 2215611 2226340 "ENSGACG00000002991"
16 7335634 7336896 "ENSGACG00000002992"
12 1184884 1186378 "ENSGACG00000002993"
8 419414 543451 "ENSGACG00000002994"
21 7409163 7409966 "ENSGACG00000002995"
16 7344359 7345435 "ENSGACG00000002996"
12 1331003 1332237 "ENSGACG00000002997"
21 7467320 7472869 "ENSGACG00000002998"
10 3380992 3385850 "ENSGACG00000002999"
6 2392174 2410823 "ENSGACG00000003000"
16 7348076 7349598 "ENSGACG00000003001"
12 1335458 1340789 "ENSGACG00000003002"
19 2530797 2539506 "ENSGACG00000003003"
21 7474167 7477313 "ENSGACG00000003004"
16 7350267 7355490 "ENSGACG00000003005"
20 251020 263441 "ENSGACG00000003006"
6 2417129 2420132 "ENSGACG00000003007"
8 547490 559593 "ENSGACG00000003008"
6 2441516 2443117 "ENSGACG00000003009"
20 263858 265269 "ENSGACG00000003010"
20 267052 268978 "ENSGACG00000003011"
6 2444071 2449559 "ENSGACG00000003012"
19 2590017 2604574 "ENSGACG00000003013"
10 3389768 3416816 "ENSGACG00000003014"
20 271547 274521 "ENSGACG00000003015"
21 7478290 7481292 "ENSGACG00000003016"
10 3422531 3429425 "ENSGACG00000003017"
8 648537 649040 "ENSGACG00000003018"
6 2449963 2451764 "ENSGACG00000003019"
10 3603661 3645980 "ENSGACG00000003020"
8 678559 681432 "ENSGACG00000003021"
16 7363407 7386630 "ENSGACG00000003022"
6 2452936 2455906 "ENSGACG00000003023"
12 1350285 1355534 "ENSGACG00000003024"
17 6004 7329 "ENSGACG00000003025"
6 2458948 2462670 "ENSGACG00000003026"
17 27328 67896 "ENSGACG00000003027"
5 2233736 2238562 "ENSGACG00000003028"
8 701280 724646 "ENSGACG00000003029"
20 279326 280477 "ENSGACG00000003030"
16 7391481 7394255 "ENSGACG00000003031"
6 2464760 2466700 "ENSGACG00000003032"
6 2470526 2480470 "ENSGACG00000003033"
20 307758 308678 "ENSGACG00000003034"
17 49166 50694 "ENSGACG00000003035"
12 1359988 1363178 "ENSGACG00000003036"
20 310120 335078 "ENSGACG00000003037"
16 7394392 7411437 "ENSGACG00000003038"
17 106908 109258 "ENSGACG00000003039"
21 7487166 7488409 "ENSGACG00000003040"
6 2509364 2520251 "ENSGACG00000003041"
12 1375947 1395230 "ENSGACG00000003042"
17 111370 177263 "ENSGACG00000003043"
6 2529768 2536327 "ENSGACG00000003044"
21 7489501 7494440 "ENSGACG00000003045"
8 727890 736429 "ENSGACG00000003046"
21 7497425 7501855 "ENSGACG00000003047"
10 3735744 3766158 "ENSGACG00000003048"
5 2239200 2246209 "ENSGACG00000003049"
17 270337 271710 "ENSGACG00000003051"
8 737555 742548 "ENSGACG00000003052"
21 7503400 7508618 "ENSGACG00000003053"
17 274871 277275 "ENSGACG00000003054"
6 2541561 2548249 "ENSGACG00000003055"
12 1404688 1411972 "ENSGACG00000003056"
17 315950 317808 "ENSGACG00000003057"
10 3768771 3772197 "ENSGACG00000003058"
17 317821 319355 "ENSGACG00000003059"
21 7512720 7515886 "ENSGACG00000003060"
10 3777497 3783434 "ENSGACG00000003061"
17 379492 381905 "ENSGACG00000003062"
16 7414726 7425399 "ENSGACG00000003063"
17 382633 383584 "ENSGACG00000003064"
17 432927 441766 "ENSGACG00000003065"
21 7519692 7540702 "ENSGACG00000003066"
16 7428726 7444661 "ENSGACG00000003067"
12 1413546 1418077 "ENSGACG00000003068"
19 2607676 2619214 "ENSGACG00000003069"
5 2246431 2249650 "ENSGACG00000003070"
20 335696 336698 "ENSGACG00000003071"
10 3784665 3786568 "ENSGACG00000003072"
16 7481758 7487170 "ENSGACG00000003073"
10 3789002 3793635 "ENSGACG00000003074"
12 1421267 1448730 "ENSGACG00000003075"
16 7494952 7496675 "ENSGACG00000003076"
6 2548568 2553753 "ENSGACG00000003077"
10 3793646 3798174 "ENSGACG00000003078"
16 7497167 7500819 "ENSGACG00000003079"
20 336979 340888 "ENSGACG00000003080"
21 7545194 7552587 "ENSGACG00000003081"
8 774127 794054 "ENSGACG00000003082"
10 3799986 3802085 "ENSGACG00000003083"
20 367767 371311 "ENSGACG00000003084"
