"lg" "pos1" "pos2" "ld_r2_atl"
"707" 1 7060000 7069999 0.233946921
"708" 1 7070000 7079999 0.251359384
"709" 1 7080000 7089999 0.202767935
"710" 1 7090000 7099999 0.257144031
"711" 1 7100000 7109999 0.232509502
"712" 1 7110000 7119999 0.215095898
"713" 1 7120000 7129999 0.298361027
"714" 1 7130000 7139999 0.296010868
"715" 1 7140000 7149999 0.250839884
"716" 1 7150000 7159999 0.288039085
"717" 1 7160000 7169999 0.316403288
"718" 1 7170000 7179999 0.285154866
"719" 1 7180000 7189999 0.376684165
"720" 1 7190000 7199999 0.48706462
"721" 1 7200000 7209999 0.333336811
"722" 1 7210000 7219999 0.255586998
"723" 1 7220000 7229999 0.240405067
"724" 1 7230000 7239999 0.388607485
"725" 1 7240000 7249999 0.365236737
"726" 1 7250000 7259999 0.458403336
"727" 1 7260000 7269999 0.364816809
"728" 1 7270000 7279999 0.33990539
"729" 1 7280000 7289999 0.497588468
"730" 1 7290000 7299999 0.45322868
"731" 1 7300000 7309999 0.242643198
"732" 1 7310000 7319999 0.238641304
"733" 1 7320000 7329999 0.239203633
"734" 1 7330000 7339999 0.307365648
"735" 1 7340000 7349999 0.264808478
"736" 1 7350000 7359999 0.274413458
"737" 1 7360000 7369999 0.191921685
"738" 1 7370000 7379999 0.227726914
"739" 1 7380000 7389999 0.230189832
"740" 1 7390000 7399999 0.213168808
"741" 1 7400000 7409999 0.274953202
"742" 1 7410000 7419999 0.423034556
"743" 1 7420000 7429999 0.347144778
"744" 1 7430000 7439999 0.301800043
"745" 1 7440000 7449999 0.220130897
"746" 1 7450000 7459999 0.257679673
"747" 1 7460000 7469999 0.328556957
"748" 1 7470000 7479999 0.246428992
"749" 1 7480000 7489999 0.341139202
"750" 1 7490000 7499999 0.225845184
"751" 1 7500000 7509999 0.204250535
"752" 1 7510000 7519999 0.274868247
"753" 1 7520000 7529999 0.312243276
"754" 1 7530000 7539999 0.587603019
"755" 1 7540000 7549999 0.274710002
"756" 1 7550000 7559999 0.226738197
"757" 1 7560000 7569999 0.281909992
"758" 1 7570000 7579999 0.17994752
"759" 1 7580000 7589999 0.278277717
"760" 1 7590000 7599999 0.252022999
"761" 1 7600000 7609999 0.306592471
"762" 1 7610000 7619999 0.196775901
"763" 1 7620000 7629999 0.217802118
"764" 1 7630000 7639999 0.259640018
"765" 1 7640000 7649999 0.223343111
"766" 1 7650000 7659999 0.316828519
"767" 1 7660000 7669999 0.266754215
"768" 1 7670000 7679999 0.391607807
"769" 1 7680000 7689999 0.240497106
"770" 1 7690000 7699999 0.24495491
"771" 1 7700000 7709999 0.284660675
"772" 1 7710000 7719999 0.208686534
"773" 1 7720000 7729999 0.202373348
"774" 1 7730000 7739999 0.2088986
"775" 1 7740000 7749999 0.224872702
"776" 1 7750000 7759999 0.249092495
"777" 1 7760000 7769999 0.250851852
"778" 1 7770000 7779999 0.272033886
"779" 1 7780000 7789999 0.290420622
"780" 1 7790000 7799999 0.372599847
"781" 1 7800000 7809999 0.266332013
"782" 1 7810000 7819999 0.303600975
"783" 1 7820000 7829999 0.337255342
"784" 1 7830000 7839999 0.313357838
"785" 1 7840000 7849999 0.237190721
"786" 1 7850000 7859999 0.360460819
"787" 1 7860000 7869999 0.291859621
"788" 1 7870000 7879999 0.344397623
"789" 1 7880000 7889999 0.339301802
"790" 1 7890000 7899999 0.308110625
"791" 1 7900000 7909999 0.30146941
"792" 1 7910000 7919999 0.270943299
"793" 1 7920000 7929999 0.275549586
"794" 1 7930000 7939999 0.232645591
"795" 1 7940000 7949999 0.248789618
"796" 1 7950000 7959999 0.26052569
"797" 1 7960000 7969999 0.277465016
"798" 1 7970000 7979999 0.26069711
"799" 1 7980000 7989999 0.349705918
"800" 1 7990000 7999999 0.398878824
"801" 1 8e+06 8009999 0.276187316
"802" 1 8010000 8019999 0.372921455
"803" 1 8020000 8029999 0.202642319
"804" 1 8030000 8039999 0.205095191
"805" 1 8040000 8049999 0.256167454
"806" 1 8050000 8059999 0.315725751
"807" 1 8060000 8069999 0.317307208
"808" 1 8070000 8079999 0.410153441
"809" 1 8080000 8089999 0.301995676
"810" 1 8090000 8099999 0.345747518
"811" 1 8100000 8109999 0.387421852
"812" 1 8110000 8119999 0.2257407
"813" 1 8120000 8129999 0.220807417
"814" 1 8130000 8139999 0.251179347
"815" 1 8140000 8149999 0.259115384
"816" 1 8150000 8159999 0.224528249
"817" 1 8160000 8169999 0.329700065
"818" 1 8170000 8179999 0.353786899
"819" 1 8180000 8189999 0.346797057
"820" 1 8190000 8199999 0.337089553
"821" 1 8200000 8209999 0.278071332
"822" 1 8210000 8219999 0.219957309
"823" 1 8220000 8229999 0.369908822
"824" 1 8230000 8239999 0.284806547
"825" 1 8240000 8249999 0.356531424
"826" 1 8250000 8259999 0.242802893
"827" 1 8260000 8269999 0.299987407
"828" 1 8270000 8279999 0.28841385
"829" 1 8280000 8289999 0.249459485
"830" 1 8290000 8299999 0.280203191
"831" 1 8300000 8309999 0.273456853
"832" 1 8310000 8319999 0.233380284
"833" 1 8320000 8329999 0.220960768
"834" 1 8330000 8339999 0.294400315
"835" 1 8340000 8349999 0.27920809
"836" 1 8350000 8359999 0.194231405
"837" 1 8360000 8369999 0.189333166
"838" 1 8370000 8379999 0.229490222
"839" 1 8380000 8389999 0.310914033
"840" 1 8390000 8399999 0.185407308
"841" 1 8400000 8409999 0.187388001
"842" 1 8410000 8419999 0.2268373
"843" 1 8420000 8429999 0.468560778
"844" 1 8430000 8439999 0.371068905
"845" 1 8440000 8449999 0.279566859
"846" 1 8450000 8459999 0.260896337
"847" 1 8460000 8469999 0.489429372
"848" 1 8470000 8479999 0.339410481
"849" 1 8480000 8489999 0.359749299
"850" 1 8490000 8499999 0.365601399
"851" 1 8500000 8509999 0.526027028
"852" 1 8510000 8519999 0.471466756
"853" 1 8520000 8529999 0.417819031
"854" 1 8530000 8539999 0.322382659
"855" 1 8540000 8549999 0.227323653
"856" 1 8550000 8559999 0.309482536
"857" 1 8560000 8569999 0.321730106
"858" 1 8570000 8579999 0.24836955
"859" 1 8580000 8589999 0.278270088
"860" 1 8590000 8599999 0.260657749
"861" 1 8600000 8609999 0.226160401
"862" 1 8610000 8619999 0.295315325
"863" 1 8620000 8629999 0.24257988
"864" 1 8630000 8639999 0.232336173
"865" 1 8640000 8649999 0.271859656
"866" 1 8650000 8659999 0.295426456
"867" 1 8660000 8669999 0.240704535
"868" 1 8670000 8679999 0.238441936
"869" 1 8680000 8689999 NA
"870" 1 8690000 8699999 NA
"871" 1 8700000 8709999 NA
"872" 1 8710000 8719999 0.230442464
"873" 1 8720000 8729999 0.218920188
"874" 1 8730000 8739999 0.246014387
"875" 1 8740000 8749999 0.239180461
"876" 1 8750000 8759999 0.258978247
"877" 1 8760000 8769999 0.25083326
"878" 1 8770000 8779999 0.285140328
"879" 1 8780000 8789999 0.307094479
"880" 1 8790000 8799999 0.282104586
"881" 1 8800000 8809999 0.187683153
"882" 1 8810000 8819999 0.203171861
"883" 1 8820000 8829999 0.209980384
"884" 1 8830000 8839999 0.222862219
"885" 1 8840000 8849999 0.259684768
"886" 1 8850000 8859999 0.215583739
"887" 1 8860000 8869999 0.298875399
"888" 1 8870000 8879999 0.257310282
"889" 1 8880000 8889999 0.259028054
"890" 1 8890000 8899999 0.242318819
"891" 1 8900000 8909999 0.252411325
"892" 1 8910000 8919999 0.246829881
"893" 1 8920000 8929999 0.245628208
"894" 1 8930000 8939999 0.358787349
"895" 1 8940000 8949999 0.411009739
"896" 1 8950000 8959999 0.304932003
"897" 1 8960000 8969999 0.294252396
"898" 1 8970000 8979999 0.247752637
"899" 1 8980000 8989999 0.225886657
"900" 1 8990000 8999999 0.231884988
"901" 1 9e+06 9009999 0.186019686
"902" 1 9010000 9019999 0.213622318
"903" 1 9020000 9029999 0.211195153
"904" 1 9030000 9039999 0.209409782
"905" 1 9040000 9049999 0.204498098
"906" 1 9050000 9059999 0.274140084
"907" 1 9060000 9069999 0.320488874
"908" 1 9070000 9079999 0.22887027
"909" 1 9080000 9089999 0.235869853
"910" 1 9090000 9099999 0.215457891
"911" 1 9100000 9109999 0.221983898
"912" 1 9110000 9119999 0.253155651
"913" 1 9120000 9129999 0.270103858
"914" 1 9130000 9139999 0.288980451
"915" 1 9140000 9149999 0.215990746
"916" 1 9150000 9159999 0.321547272
"917" 1 9160000 9169999 0.300176269
"918" 1 9170000 9179999 0.286875059
"919" 1 9180000 9189999 0.20582324
"920" 1 9190000 9199999 0.217897253
"921" 1 9200000 9209999 0.215484944
"922" 1 9210000 9219999 0.264703501
"923" 1 9220000 9229999 0.282084815
"924" 1 9230000 9239999 0.205622765
"925" 1 9240000 9249999 0.256702408
"926" 1 9250000 9259999 0.316131809
"927" 1 9260000 9269999 0.297898477
"928" 1 9270000 9279999 0.224215825
"929" 1 9280000 9289999 0.288425362
"930" 1 9290000 9299999 0.303999097
"931" 1 9300000 9309999 0.259574843
"932" 1 9310000 9319999 0.282697377
"933" 1 9320000 9329999 0.203643488
"934" 1 9330000 9339999 0.215263847
"935" 1 9340000 9349999 0.356252742
"936" 1 9350000 9359999 0.320912903
"937" 1 9360000 9369999 0.314791301
"938" 1 9370000 9379999 0.244255303
"939" 1 9380000 9389999 0.319976134
"940" 1 9390000 9399999 0.303837135
"941" 1 9400000 9409999 0.517699701
"942" 1 9410000 9419999 0.241397273
"943" 1 9420000 9429999 0.298514351
"944" 1 9430000 9439999 0.339407704
"945" 1 9440000 9449999 0.4976496
"946" 1 9450000 9459999 0.38256897
"947" 1 9460000 9469999 0.243392493
"948" 1 9470000 9479999 0.309522981
"949" 1 9480000 9489999 0.306260737
"950" 1 9490000 9499999 0.195943488
"951" 1 9500000 9509999 0.286162414
"952" 1 9510000 9519999 0.314713311
"953" 1 9520000 9529999 0.284354436
"954" 1 9530000 9539999 0.286301261
"955" 1 9540000 9549999 0.288732442
"956" 1 9550000 9559999 0.307604572
"957" 1 9560000 9569999 0.422995308
"958" 1 9570000 9579999 0.259576396
"959" 1 9580000 9589999 0.188487291
"960" 1 9590000 9599999 0.219681422
"961" 1 9600000 9609999 0.276452902
"962" 1 9610000 9619999 0.261876216
"963" 1 9620000 9629999 0.301682601
"964" 1 9630000 9639999 0.36005577
"965" 1 9640000 9649999 0.290858509
"966" 1 9650000 9659999 0.267648722
"967" 1 9660000 9669999 0.299595519
"968" 1 9670000 9679999 0.291138009
"969" 1 9680000 9689999 0.296455308
"970" 1 9690000 9699999 0.37025663
"971" 1 9700000 9709999 0.275024489
"972" 1 9710000 9719999 0.207594579
"973" 1 9720000 9729999 0.25241647
"974" 1 9730000 9739999 0.225951884
"975" 1 9740000 9749999 0.311575881
"976" 1 9750000 9759999 0.364384638
"977" 1 9760000 9769999 0.218363315
"978" 1 9770000 9779999 0.226342954
"979" 1 9780000 9789999 0.25026458
"980" 1 9790000 9799999 0.249064573
"981" 1 9800000 9809999 0.239504289
"982" 1 9810000 9819999 0.371383674
"983" 1 9820000 9829999 0.217791519
"984" 1 9830000 9839999 0.301136429
"985" 1 9840000 9849999 0.366379433
"986" 1 9850000 9859999 0.198399231
"987" 1 9860000 9869999 0.232224131
"988" 1 9870000 9879999 0.247454643
"989" 1 9880000 9889999 0.231734292
"990" 1 9890000 9899999 0.199956066
"991" 1 9900000 9909999 0.263834677
"992" 1 9910000 9919999 0.271137586
"993" 1 9920000 9929999 0.272999595
"994" 1 9930000 9939999 0.26746219
"995" 1 9940000 9949999 0.283717474
"996" 1 9950000 9959999 0.212227027
"997" 1 9960000 9969999 0.2128334
"998" 1 9970000 9979999 0.208419919
"999" 1 9980000 9989999 0.208009651
"1000" 1 9990000 9999999 0.278544856
"1001" 1 1e+07 10009999 0.281640509
"1002" 1 10010000 10019999 0.245608873
"1003" 1 10020000 10029999 0.21639939
"1004" 1 10030000 10039999 0.351073854
"1005" 1 10040000 10049999 0.246691545
"1006" 1 10050000 10059999 0.242722329
"1007" 1 10060000 10069999 0.33452356
"1008" 1 10070000 10079999 0.309090309
"1009" 1 10080000 10089999 0.274749173
"1010" 1 10090000 10099999 0.313264173
"1011" 1 10100000 10109999 0.235619105
"1012" 1 10110000 10119999 0.229499974
"1013" 1 10120000 10129999 0.231908124
"1014" 1 10130000 10139999 0.214699044
"1015" 1 10140000 10149999 0.216126806
"1016" 1 10150000 10159999 0.191886943
"1017" 1 10160000 10169999 0.289910753
"1018" 1 10170000 10179999 0.394970157
"1019" 1 10180000 10189999 0.345488781
"1020" 1 10190000 10199999 0.311622019
"1021" 1 10200000 10209999 0.196393406
"1022" 1 10210000 10219999 0.196604971
"1023" 1 10220000 10229999 0.236666422
"1024" 1 10230000 10239999 0.224286342
"1025" 1 10240000 10249999 0.235305805
"1026" 1 10250000 10259999 0.233226224
"1027" 1 10260000 10269999 0.219262376
"1028" 1 10270000 10279999 0.262415265
"1029" 1 10280000 10289999 0.232171722
"1030" 1 10290000 10299999 0.217792202
"1031" 1 10300000 10309999 0.264461584
"1032" 1 10310000 10319999 0.258974868
"1033" 1 10320000 10329999 0.349290136
"1034" 1 10330000 10339999 0.253688153
"1035" 1 10340000 10349999 0.265967573
"1036" 1 10350000 10359999 0.329290501
"1037" 1 10360000 10369999 0.281904762
"1038" 1 10370000 10379999 0.241831391
"1039" 1 10380000 10389999 0.234079247
"1040" 1 10390000 10399999 0.390072651
"1041" 1 10400000 10409999 0.228200279
"1042" 1 10410000 10419999 0.259683478
"1043" 1 10420000 10429999 0.295472327
"1044" 1 10430000 10439999 0.330890261
"1045" 1 10440000 10449999 0.303214315
"1046" 1 10450000 10459999 0.261599705
"1047" 1 10460000 10469999 0.233843663
"1048" 1 10470000 10479999 0.23311239
"1049" 1 10480000 10489999 0.260351045
"1050" 1 10490000 10499999 0.256489155
"1051" 1 10500000 10509999 0.214769794
"1052" 1 10510000 10519999 0.291833485
"1053" 1 10520000 10529999 0.212424006
"1054" 1 10530000 10539999 0.231432647
"1055" 1 10540000 10549999 0.232416257
"1056" 1 10550000 10559999 0.195324384
"1057" 1 10560000 10569999 0.183581586
"1058" 1 10570000 10579999 0.332009008
"1059" 1 10580000 10589999 0.283758798
"1060" 1 10590000 10599999 0.355905951
"1061" 1 10600000 10609999 0.371477169
"1062" 1 10610000 10619999 0.511743352
"1063" 1 10620000 10629999 0.713998318
"1064" 1 10630000 10639999 0.844001865
"1065" 1 10640000 10649999 0.385966374
"1066" 1 10650000 10659999 NA
"1067" 1 10660000 10669999 0.280110559
"1068" 1 10670000 10679999 0.585905221
"1069" 1 10680000 10689999 0.622138227
"1070" 1 10690000 10699999 0.357531319
"1071" 1 10700000 10709999 0.298689529
"1072" 1 10710000 10719999 0.278057222
"1073" 1 10720000 10729999 0.242175699
"1074" 1 10730000 10739999 0.301447682
"1075" 1 10740000 10749999 0.29812885
"1076" 1 10750000 10759999 0.487429971
"1077" 1 10760000 10769999 0.253869468
"1078" 1 10770000 10779999 0.230523051
"1079" 1 10780000 10789999 0.235528366
"1080" 1 10790000 10799999 0.282446902
"1081" 1 10800000 10809999 0.254423786
"1082" 1 10810000 10819999 0.218233107
"1083" 1 10820000 10829999 0.260683557
"1084" 1 10830000 10839999 0.206945367
"1085" 1 10840000 10849999 0.194735492
"1086" 1 10850000 10859999 0.233607809
"1087" 1 10860000 10869999 0.247356409
"1088" 1 10870000 10879999 0.222949908
"1089" 1 10880000 10889999 0.175910715
"1090" 1 10890000 10899999 0.176723031
"1091" 1 10900000 10909999 0.195274434
"1092" 1 10910000 10919999 0.24089213
"1093" 1 10920000 10929999 0.276374985
"1094" 1 10930000 10939999 0.194951094
"1095" 1 10940000 10949999 0.242213502
"1096" 1 10950000 10959999 0.269968744
"1097" 1 10960000 10969999 0.18791907
"1098" 1 10970000 10979999 0.221122293
"1099" 1 10980000 10989999 0.339175554
"1100" 1 10990000 10999999 0.288153742
"1101" 1 1.1e+07 11009999 0.214558247
"1102" 1 11010000 11019999 0.225886172
"1103" 1 11020000 11029999 0.217437587
"1104" 1 11030000 11039999 0.200921749
"1105" 1 11040000 11049999 0.241527796
"1106" 1 11050000 11059999 0.211317381
"1107" 1 11060000 11069999 0.235963011
"1108" 1 11070000 11079999 0.209666766
"1109" 1 11080000 11089999 0.216880703
"1110" 1 11090000 11099999 0.233846485
"1111" 1 11100000 11109999 0.220685666
"1112" 1 11110000 11119999 0.236476138
"1113" 1 11120000 11129999 0.230531614
"1114" 1 11130000 11139999 0.192008412
"1115" 1 11140000 11149999 0.283321798
"1116" 1 11150000 11159999 0.274357047
"1117" 1 11160000 11169999 0.298037149
"1118" 1 11170000 11179999 0.273361756
"1119" 1 11180000 11189999 0.380640776
"1120" 1 11190000 11199999 0.30122736
"1121" 1 11200000 11209999 0.25913283
"1122" 1 11210000 11219999 0.202950232
"1123" 1 11220000 11229999 0.207684608
"1124" 1 11230000 11239999 0.201280639
"1125" 1 11240000 11249999 0.236307524
"1126" 1 11250000 11259999 0.292356602
"1127" 1 11260000 11269999 0.231124312
"1128" 1 11270000 11279999 0.259994722
"1129" 1 11280000 11289999 0.284301908
"1130" 1 11290000 11299999 0.186064308
"1131" 1 11300000 11309999 0.213936759
"1132" 1 11310000 11319999 0.213175366
"1133" 1 11320000 11329999 0.301454265
"1134" 1 11330000 11339999 0.330231483
"1135" 1 11340000 11349999 0.360083413
"1136" 1 11350000 11359999 0.225224044
"1137" 1 11360000 11369999 0.197305389
"1138" 1 11370000 11379999 0.225119546
"1139" 1 11380000 11389999 0.254043437
"1140" 1 11390000 11399999 0.187693883
"1141" 1 11400000 11409999 0.240690571
"1142" 1 11410000 11419999 0.235133053
"1143" 1 11420000 11429999 0.241841053
"1144" 1 11430000 11439999 0.235740782
"1145" 1 11440000 11449999 0.307401657
"1146" 1 11450000 11459999 0.282699846
"1147" 1 11460000 11469999 0.417298231
"1148" 1 11470000 11479999 0.452968466
"1149" 1 11480000 11489999 0.334994355
"1150" 1 11490000 11499999 0.536778062
"1151" 1 11500000 11509999 0.443311353
"1152" 1 11510000 11519999 0.308797017
"1153" 1 11520000 11529999 0.392490975
"1154" 1 11530000 11539999 0.433292726
"1155" 1 11540000 11549999 0.546380973
"1156" 1 11550000 11559999 0.329747818
"1157" 1 11560000 11569999 0.272307511
"1158" 1 11570000 11579999 0.208123088
"1159" 1 11580000 11589999 0.23711805
"1160" 1 11590000 11599999 0.271934445
"1161" 1 11600000 11609999 0.219184241
"1162" 1 11610000 11619999 0.21380148
"1163" 1 11620000 11629999 0.230500082
"1164" 1 11630000 11639999 0.199619938
"1165" 1 11640000 11649999 0.310936925
"1166" 1 11650000 11659999 0.363153511
"1167" 1 11660000 11669999 0.270599803
"1168" 1 11670000 11679999 0.22374073
"1169" 1 11680000 11689999 0.347816232
"1170" 1 11690000 11699999 0.323884577
"1171" 1 11700000 11709999 0.238244661
"1172" 1 11710000 11719999 0.215748435
"1173" 1 11720000 11729999 0.295333151
"1174" 1 11730000 11739999 0.316921181
"1175" 1 11740000 11749999 0.480817587
"1176" 1 11750000 11759999 0.303704671
"1177" 1 11760000 11769999 0.200734833
"1178" 1 11770000 11779999 0.243370438
"1179" 1 11780000 11789999 0.24639443
"1180" 1 11790000 11799999 0.269741054
"1181" 1 11800000 11809999 0.285596055
"1182" 1 11810000 11819999 0.321972683
"1183" 1 11820000 11829999 0.295988788
"1184" 1 11830000 11839999 0.295790748
"1185" 1 11840000 11849999 0.319398478
"1186" 1 11850000 11859999 0.27737488
"1187" 1 11860000 11869999 0.35494914
"1188" 1 11870000 11879999 0.276235099
"1189" 1 11880000 11889999 0.277330456
"1190" 1 11890000 11899999 0.251659398
"1191" 1 11900000 11909999 0.230546866
"1192" 1 11910000 11919999 0.201975841
"1193" 1 11920000 11929999 0.227764527
"1194" 1 11930000 11939999 0.206429551
"1195" 1 11940000 11949999 0.235620146
"1196" 1 11950000 11959999 0.21347104
"1197" 1 11960000 11969999 0.284040758
"1198" 1 11970000 11979999 0.279788348
"1199" 1 11980000 11989999 0.209243971
"1200" 1 11990000 11999999 0.228505171
"1201" 1 1.2e+07 12009999 0.24732902
"1202" 1 12010000 12019999 0.241204111
"1203" 1 12020000 12029999 0.310121097
"1204" 1 12030000 12039999 0.340281874
"1205" 1 12040000 12049999 0.376199425
"1206" 1 12050000 12059999 0.29146581
"1207" 1 12060000 12069999 0.208220556
"1208" 1 12070000 12079999 0.232831783
"1209" 1 12080000 12089999 0.233802156
"1210" 1 12090000 12099999 0.263324626
"1211" 1 12100000 12109999 0.22148653
"1212" 1 12110000 12119999 0.268910683
"1213" 1 12120000 12129999 0.26899016
"1214" 1 12130000 12139999 0.216823977
"1215" 1 12140000 12149999 0.198919441
"1216" 1 12150000 12159999 0.205752559
"1217" 1 12160000 12169999 0.227551949
"1218" 1 12170000 12179999 0.235443356
"1219" 1 12180000 12189999 0.27869106
"1220" 1 12190000 12199999 0.328917657
"1221" 1 12200000 12209999 0.312219347
"1222" 1 12210000 12219999 0.257537206
"1223" 1 12220000 12229999 0.221771781
"1224" 1 12230000 12239999 0.223846784
"1225" 1 12240000 12249999 0.233441466
"1226" 1 12250000 12259999 0.200552628
"1227" 1 12260000 12269999 0.216777974
"1228" 1 12270000 12279999 0.192837324
"1229" 1 12280000 12289999 0.21948163
"1230" 1 12290000 12299999 0.249704302
"1231" 1 12300000 12309999 0.276846912
"1232" 1 12310000 12319999 0.34082885
"1233" 1 12320000 12329999 0.271610158
"1234" 1 12330000 12339999 0.28034342
"1235" 1 12340000 12349999 0.323488674
"1236" 1 12350000 12359999 0.208395338
"1237" 1 12360000 12369999 0.35784693
"1238" 1 12370000 12379999 0.273620538
"1239" 1 12380000 12389999 0.257967503
"1240" 1 12390000 12399999 0.306920345
"1241" 1 12400000 12409999 0.223564985
"1242" 1 12410000 12419999 0.211657593
"1243" 1 12420000 12429999 0.250957508
"1244" 1 12430000 12439999 0.256008103
"1245" 1 12440000 12449999 0.249376262
