"lg" "pos1" "pos2" "ds"
"678" 1 19975904 19978237 1.090871
"679" 1 19979177 19981249 0.873825666666667
"680" 1 19993992 20006809 0.993477333333333
"681" 1 20034067 20040380 0.9556025
"682" 1 20042715 20044834 0.7654345
"683" 1 20052093 20057111 0.747201333333333
"684" 1 20057321 20063416 0.954282
"685" 1 20067344 20070336 0.9805055
"686" 1 20095231 20137403 1.09324
"687" 1 20139946 20147736 1.10245466666667
"688" 1 20161038 20166961 1.1826555
"689" 1 20168495 20203699 0.855617666666667
"690" 1 20205970 20208253 1.20740416666667
"691" 1 20209974 20218623 0.988047833333333
"692" 1 20223227 20244542 1.01395033333333
"693" 1 20246525 20285914 1.18966733333333
"694" 1 20419903 20443357 0.872522666666667
"695" 1 20491288 20509048 1.134038
"696" 1 20572457 20573443 1.889633
"697" 1 20602952 20606237 1.26228933333333
"698" 1 20619109 20637396 0.719712333333333
"699" 1 20640584 20644716 1.27417
"700" 1 20645156 20648034 1.69640666666667
"701" 1 20650243 20664694 1.47899733333333
"702" 1 20677350 20685753 1.16699366666667
"703" 1 20690078 20692220 1.48242825
"704" 1 20696731 20717429 0.888570666666667
"705" 1 20717715 20732805 0.970494666666667
"706" 1 20734644 20740864 0.921419
"707" 1 20742013 20745030 0.886931
"708" 1 20745440 20751111 0.983374333333333
"709" 1 20754740 20776982 1.106342
"710" 1 20793942 20794313 1.00522533333333
"711" 1 20839285 20841300 0.835103
"712" 1 20841697 20844165 0.881213666666667
"713" 1 20844310 20873790 0.971066833333333
"714" 1 20879251 20887927 2.248748
"715" 1 20905366 20911739 0.920217
"716" 1 20916163 20919542 0.701151666666667
"717" 1 20921581 20927516 0.925257833333333
"718" 1 20930601 20933953 1.13529766666667
"719" 1 20956431 20959231 1.37516733333333
"720" 1 20962287 20981237 0.437532333333333
"721" 1 21005102 21016637 1.40683633333333
"722" 1 21028485 21034777 1.0063725
"723" 1 21037368 21043291 1.39650366666667
"724" 1 21044653 21051780 1.182214
"725" 1 21055709 21059805 0.890690333333333
"726" 1 21063176 21092565 0.8458475
"727" 1 21099552 21104133 0.990757666666667
"728" 1 21107165 21109592 0.996465666666667
"729" 1 21140858 21150515 0.752286333333333
"730" 1 21155272 21181371 0.810960333333333
"731" 1 21184053 21189564 1.375547
"732" 1 21388343 21434933 0.949500444444444
"733" 1 21473205 21475291 1.0962955
"734" 1 21491546 21492836 1.05675625
"735" 1 21583240 21588042 1.00024133333333
"736" 1 21589378 21596657 0.670948333333333
"737" 1 21600545 21614802 1.45433166666667
"738" 1 21620622 21621984 1.30344933333333
"739" 1 21624062 21625496 1.061997
"740" 1 21630258 21663404 0.913449666666667
"741" 1 21665938 21670669 0.897148666666667
"742" 1 21677574 21684080 1.019865
"743" 1 21699651 21730178 0.88467
"744" 1 21760544 21783366 1.12033933333333
"745" 1 21856731 21858543 0.775227
"746" 1 21861214 21861551 1.2527315
"747" 1 21867888 21896675 0.8911335
"748" 1 21913742 21915030 19.960068
"749" 1 21932962 21935790 0.719102333333333
"750" 1 21946843 21950061 1.29265133333333
"751" 1 21953044 21958260 0.903655333333333
"752" 1 21958545 21961593 0.866951333333333
"753" 1 21961734 21977124 0.729521333333333
"754" 1 21995013 22014777 1.216762
"755" 1 22046513 22065408 1.089139
"756" 1 22087211 22100621 0.942962333333333
"757" 1 22111889 22114279 1.07021233333333
"758" 1 22116777 22119346 2.065072
"759" 1 22121776 22122533 1.5937955
"760" 1 22123043 22127106 56.0366190666667
"761" 1 22128101 22134259 1.08922166666667
"762" 1 22159095 22160780 0.9610045
"763" 1 22161642 22164775 1.857245
"764" 1 22173389 22174626 1.158358
"765" 1 22182579 22188123 1.78780783333333
"766" 1 22187222 22190408 1.63591066666667
"767" 1 22191538 22192485 1.628723
"768" 1 22196346 22201489 0.762029333333333
"769" 1 22217340 22232358 0.780181666666667
"770" 1 22265272 22268146 1.84370366666667
"771" 1 22269225 22284819 20.0978796666667
"772" 1 22290567 22292416 2.601889
"773" 1 22354399 22357117 1.07813533333333
"774" 1 22365015 22396113 2.24276175
"775" 1 22397705 22403312 0.8564045
"776" 1 22423778 22427183 0.85243
"777" 1 22442106 22445698 1.02663
"778" 1 22455524 22456409 1.45790166666667
"779" 1 22458702 22460615 0.957841
"780" 1 22501384 22526888 0.8140805
"781" 1 22537218 22539343 0.930471333333333
"782" 1 22543148 22546037 1.23812933333333
"783" 1 22618498 22686322 0.839978
"784" 1 22715912 22720301 1.16708366666667
"785" 1 22725532 22729041 1.395287
"786" 1 22757567 22764502 0.798924333333333
"787" 1 22767072 22796931 0.942151333333333
"788" 1 22816729 22830124 0.568696166666667
"789" 1 22834627 22844500 1.12278833333333
"790" 1 22863134 22868230 0.817230666666667
"791" 1 22868899 22870381 0.837732
"792" 1 22892865 22895068 0.744781
"793" 1 22896081 22901490 0.70648525
"794" 1 22902565 22904301 0.5303765
"795" 1 22915307 22917724 1.6613505
"796" 1 22919039 22927647 0.9200555
"797" 1 22930497 22943245 0.899955333333333
"798" 1 22995591 22996655 0.869338333333333
"799" 1 23025627 23036352 1.024824
"800" 1 23047511 23055846 0.854448333333333
"801" 1 23070899 23102023 0.418504833333333
"802" 1 23107606 23111765 0.972222333333333
"803" 1 23113370 23116992 0.8974865
"804" 1 23125880 23140148 0.767662
"805" 1 23163487 23169768 1.015809
"806" 1 23177069 23181934 0.067691
"807" 1 23187497 23194818 1.0619105
"808" 1 23199455 23201518 1.08981866666667
"809" 1 23203589 23205788 0.822083333333333
"810" 1 23237473 23245443 0.795023
"811" 1 23288291 23341962 0.880436
"812" 1 23355165 23360037 0.763782333333333
"813" 1 23368644 23369552 0.996847333333333
"814" 1 23373687 23409507 1.135335
"815" 1 23417964 23421195 0.940436666666667
"816" 1 23425202 23427642 1.26821166666667
"817" 1 23434712 23440042 1.129365
"818" 1 23443090 23447491 0.968863666666667
"819" 1 23464529 23466398 0.748001
"820" 1 23542008 23544717 0.681423
"821" 1 23555654 23556841 1.2668035
"822" 1 23562074 23566055 1.19111266666667
"823" 1 23568537 23572608 1.238526
"824" 1 23619581 23639703 0.849128
"825" 1 23697241 23719986 0.802727555555556
"826" 1 23730610 23734360 1.00768666666667
"827" 1 23853775 23855877 1.021914
"828" 1 24152527 24156473 0.992672
"829" 1 24247448 24251604 0.550597166666667
"830" 1 24557690 24574136 0.943220333333333
"831" 1 24611931 24655243 1.066532
"832" 1 24657497 24665557 0.909353
"833" 1 24696762 24711464 0.936568
"834" 1 24715179 24716868 0.945839
"835" 1 24829395 24935529 0.768055
"836" 1 24965025 24966188 1.89911833333333
"837" 1 24981559 24982658 1.07908733333333
"838" 1 24983916 24986258 0.737799833333333
"839" 1 24987149 25003377 0.63569
"840" 1 25139117 25148603 0.920220666666667
"841" 1 25152600 25161516 0.924845
"842" 1 25166552 25170943 0.913029666666667
"843" 1 25173862 25177412 0.8467145
"844" 1 25204812 25206005 1.1792595
"845" 1 25211638 25219873 1.295945
"846" 1 25221493 25226857 0.929356625
"847" 1 25228721 25235350 2.071993
"848" 1 25240397 25265971 0.525624333333333
"849" 1 25286067 25289877 0.5699275
"850" 1 25327881 25336224 1.301036
"851" 1 25422974 25461236 0.873927666666667
"852" 1 25477016 25482844 0.9590525
"853" 1 25487311 25491104 0.680376666666667
"854" 1 25491790 25496513 0.773824333333333
"855" 1 25499164 25501323 0.908115333333333
"856" 1 25526859 25540460 0.867415666666667
"857" 1 25542618 25544016 0.564791
"858" 1 25544367 25547630 0.945105666666667
"859" 1 25551937 25560472 0.957432333333333
"860" 1 25565338 25566808 1.023255
"861" 1 25646196 25662767 0.613766666666667
"862" 1 25729705 25866306 0.7328525
"863" 1 25873991 25882899 1.039123
"864" 1 25889267 25906930 0.881764
"865" 1 25948353 25956370 0.9744555
"866" 1 25956717 25960190 0.9134575
"867" 1 26016126 26044138 0.944366333333333
"868" 1 26108714 26180672 1.07355466666667
"869" 1 26450838 26464325 0.86691
"870" 1 26487092 26498000 0.797767
"871" 1 26506993 26513711 0.956112
"872" 1 26518352 26532321 1.15939633333333
"873" 1 26533422 26539488 1.11384966666667
"874" 1 26557660 26568350 1.0869335
"875" 1 26613808 26622627 0.796654
"876" 1 26673585 26683157 1.369222
"877" 1 26685529 26697862 0.915126666666667
"878" 1 26724253 26735419 1.681238
"879" 1 26746210 26748907 1.034087
"880" 1 26839749 26862639 1.256203
"881" 1 26866623 26872034 1.0968255
"882" 1 26881273 26889814 0.773782666666667
"883" 1 26891592 26893149 1.170664
"884" 1 26896298 26898846 1.23928766666667
"885" 1 26899191 26906427 0.703500333333333
"886" 1 26906520 26913707 0.846580666666667
"887" 1 26914558 26918233 1.04754133333333
"888" 1 26988956 26995243 1.01671925
"889" 1 27004771 27010559 1.22793633333333
"890" 1 27012119 27016343 0.74792
"891" 1 27017070 27018422 0.812905666666667
"892" 1 27035017 27089063 0.667119
"893" 1 27097170 27110860 171.2349045
"894" 1 27126993 27140058 0.796242333333333
"895" 1 27189866 27214712 10.809192
"896" 1 27296913 27299917 1.4936435
"897" 1 27301630 27312271 1.53298133333333
"898" 1 27313598 27317409 0.8779
"899" 1 27316200 27327416 0.971541
"900" 1 27328698 27333031 1.33146
"901" 1 27334182 27336103 1.76825966666667
"902" 1 27339592 27344109 23.9395653333333
"903" 1 27359085 27364279 1.07661483333333
"904" 1 27380885 27398176 1.27284166666667
"905" 1 27400452 27403489 0.9320055
"906" 1 27409984 27411612 1.781128
"907" 1 27414907 27423515 1.071145
"908" 1 27437602 27439277 2.4038035
"909" 1 27440835 27446080 1.10190483333333
"910" 1 27478497 27481895 1.27477866666667
"911" 1 27488435 27491276 1.03349333333333
"912" 1 27492807 27500160 1.76945666666667
"913" 1 27507092 27513914 1.25094725
"914" 1 27519218 27524787 1.344701
"915" 1 27540551 27543676 1.223841
"916" 1 27543901 27545556 0.7341935
"917" 1 27547391 27549533 1.10278066666667
"918" 1 27550278 27555090 29.4316265
"919" 1 27575834 27583633 1.09241233333333
"920" 1 27628865 27635021 1.15573733333333
"921" 1 27636316 27641146 1.06445483333333
"922" 1 27641497 27646007 0.935812666666667
"923" 1 27671776 27675312 1.44367
"924" 1 27682965 27683778 1.66246866666667
"925" 1 27687154 27694017 1.232309
"926" 1 27696441 27700661 1.79059766666667
"927" 1 27701267 27702829 1.458621
"928" 1 27704500 27712100 1.19215133333333
"929" 1 27712031 27713385 1.3606675
"930" 1 27715554 27721492 1.27109466666667
"931" 1 27722531 27728620 1.45083366666667
"932" 1 27729774 27738108 1.158975
"933" 1 27739131 27742254 1.34242533333333
"934" 1 27795491 27798923 0.913729333333333
"935" 1 27801691 27803793 0.778453333333333
"936" 1 27807398 27817337 1.06702
"937" 1 27825752 27827140 1.100079
"938" 1 27829942 27837042 1.24062583333333
"939" 1 27839146 27849209 0.846064166666667
"940" 1 27852790 27856002 0.925927666666667
"941" 1 27868781 27874932 1.37412166666667
"942" 1 27886686 27900816 1.376778
"943" 1 27906006 27925118 1.15691866666667
"944" 1 27932854 27941974 1.123712
"945" 1 27949095 27950929 0.924429
"946" 1 27953681 27957166 1.27384
"947" 1 27958705 27969453 1.03235583333333
"948" 1 27969116 27973378 0.594451666666667
"949" 1 27974029 27975312 0.103664
"950" 1 27978021 27986072 1.15183066666667
"951" 2 10305 97507 0.927541333333333
"952" 2 133721 149417 0.752749
"953" 2 160762 192945 2.25079433333333
"954" 2 208404 212181 1.00818633333333
"955" 2 220883 226103 0.967314333333333
"956" 2 251899 277349 2.54271823809524
"957" 2 288668 324575 0.82311
"958" 2 337719 367458 1.03404133333333
"959" 2 372697 376857 1.06196466666667
"960" 2 377233 384513 0.96631
"961" 2 394800 412877 1.9202715
"962" 2 473043 478908 1.539374
"963" 2 482933 501158 0.789736666666667
"964" 2 508168 510171 0.785149333333333
"965" 2 512581 517491 0.790654
"966" 2 520030 530212 0.754002666666667
"967" 2 530905 534120 2.03940383333333
"968" 2 640676 643180 1.077701
"969" 2 707507 721326 0.911548
"970" 2 839327 842693 0.750266
"971" 2 850200 851729 1.27909666666667
"972" 2 886919 888457 1.02196866666667
"973" 2 894007 897086 0.693343666666667
"974" 2 906569 908557 1.045997
"975" 2 921351 933117 1.0938035
"976" 2 943476 946903 1.38611933333333
"977" 2 952167 963758 1.063419
"978" 2 1344452 1388729 0.745180333333333
"979" 2 1595558 1599187 0.785308
"980" 2 1890110 1899057 1.5928635
"981" 2 1914086 1945725 0.751359666666667
"982" 2 1954672 2114463 0.859917666666667
"983" 2 2263232 2310474 0.638157
"984" 2 2385882 2399799 0.934412666666667
"985" 2 2430586 2434229 1.340857
"986" 2 2435894 2438551 1.484791
"987" 2 2499267 2502876 0.954381
"988" 2 2503195 2504876 1.448328
"989" 2 2653247 2731176 0.766998666666667
"990" 2 3078754 3123209 0.856279
"991" 2 3160112 3161598 1.38344433333333
"992" 2 3225917 3231402 1.07931333333333
"993" 2 3255060 3258460 2.16543633333333
"994" 2 3263674 3264540 1.226427
"995" 2 3268853 3273280 0.864967
"996" 2 3274902 3281564 1.101277
"997" 2 3385751 3389090 1.171403
"998" 2 3470110 3472252 1.90614666666667
"999" 2 3472645 3476353 1.25873666666667
"1000" 2 3504301 3509523 0.877111222222222
"1001" 2 3529422 3535211 0.890780666666667
"1002" 2 3540200 3544246 1.064936
"1003" 2 3552102 3554613 0.9386455
"1004" 2 3574592 3576200 0.6523315
"1005" 2 3621471 3670907 1.028674
"1006" 2 3673970 3685254 0.8221165
"1007" 2 3691174 3702540 1.0033975
"1008" 2 3712432 3731892 0.8062165
"1009" 2 3790119 3833139 1.02794616666667
"1010" 2 3836879 3841239 1.590542
"1011" 2 3842518 3848424 1.00150066666667
"1012" 2 3852424 3856145 1.303339
"1013" 2 3862970 3868000 0.777645666666667
"1014" 2 3936385 3955279 0.574945
"1015" 2 4151913 4163692 0.876010333333333
"1016" 2 4167787 4192901 0.918952666666667
"1017" 2 4196426 4215520 0.562517333333333
"1018" 2 4225239 4227280 1.35160766666667
"1019" 2 4231521 4237328 0.919712833333333
"1020" 2 4237580 4245935 0.958434
"1021" 2 4246067 4254941 0.928824333333333
"1022" 2 4266497 4269835 0.645365
"1023" 2 4296476 4322917 0.7556275
"1024" 2 4325814 4340938 1.281727
"1025" 2 4341876 4344014 1.43015433333333
"1026" 2 4369941 4372125 0.815534333333333
"1027" 2 4413170 4414946 1.185847
"1028" 2 4424741 4439946 0.9223355
"1029" 2 4494171 4497164 0.7777595
"1030" 2 4499953 4527479 0.588602333333333
"1031" 2 4531459 4535695 0.683018
"1032" 2 4540717 4572472 1.10729866666667
"1033" 2 4577683 4582681 0.682426
"1034" 2 4587091 4605196 1.2934025
"1035" 2 4606219 4607083 1.45120833333333
"1036" 2 4617301 4628451 0.90645
"1037" 2 4801976 4909172 0.589533
"1038" 2 4993738 4997704 0.988291
"1039" 2 4998716 5000952 0.62619
"1040" 2 5003108 5011834 0.967586
"1041" 2 5013464 5023141 0.954299
"1042" 2 5039294 5066729 0.868872333333333
"1043" 2 5076191 5081585 0.795621666666667
"1044" 2 5087411 5092681 0.824405
"1045" 2 5112511 5116343 0.801257
"1046" 2 5125390 5127551 1.07051033333333
"1047" 2 5139657 5159844 0.749379
"1048" 2 5172182 5176563 0.958422
"1049" 2 5193703 5219872 0.671798555555556
"1050" 2 5227626 5244201 0.8348
"1051" 2 5319305 5320027 1.11425333333333
"1052" 2 5324623 5338096 0.837387
"1053" 2 5341120 5362456 0.906865
"1054" 2 5371354 5388756 0.677234333333333
"1055" 2 5387273 5396867 1.199988
"1056" 2 5411995 5424118 1.04635033333333
"1057" 2 5596159 5597174 1.5948415
"1058" 2 5598923 5615790 0.581581
"1059" 2 5627138 5632419 0.768247333333333
"1060" 2 5639559 5656927 0.824217333333333
"1061" 2 5659155 5661168 0.991086333333333
"1062" 2 5679507 5685610 0.8499175
"1063" 2 5692873 5703734 0.987366666666667
"1064" 2 5703816 5707434 0.627347333333333
"1065" 2 5711386 5723520 0.936211333333333
"1066" 2 5727559 5734472 1.007806
"1067" 2 5767821 5769856 1.23637333333333
"1068" 2 5771271 5778080 0.815458666666667
"1069" 2 5781286 5784733 0.667382
"1070" 2 5785623 5789071 1.04615233333333
"1071" 2 5798521 5805341 0.820852
"1072" 2 5807072 5811006 0.567990666666667
"1073" 2 5856412 5862888 0.685205166666667
"1074" 2 5862925 5867431 0.833821333333333
"1075" 2 5882568 5896033 0.8179335
"1076" 2 5903926 5905332 0.594215
"1077" 2 5908312 5914642 0.667991
"1078" 2 5915505 5921094 0.685582833333333
"1079" 2 5919232 5923314 1.04259466666667
"1080" 2 5924896 5927899 0.797318
"1081" 2 5928892 5940279 0.871293
"1082" 2 5946384 5954584 0.858934
"1083" 2 5957410 5961898 0.813498666666667
"1084" 2 5965612 5978820 0.730979333333333
"1085" 2 5998991 6014852 0.829294
"1086" 2 6021863 6057838 0.595228666666667
"1087" 2 6064240 6072859 0.8592895
"1088" 2 6073194 6074507 1.037912
"1089" 2 6077775 6081378 0.825203
"1090" 2 6084107 6094599 0.732775666666667
"1091" 2 6096252 6112437 1.00721366666667
"1092" 2 6118335 6122958 0.905625
"1093" 2 6127561 6130393 0.9618925
"1094" 2 6135471 6145773 0.828688333333333
"1095" 2 6149089 6153878 0.923285333333333
"1096" 2 6161020 6164758 0.665189666666667
"1097" 2 6167728 6168930 1.001318
"1098" 2 6187164 6194420 0.9511575
"1099" 2 6194704 6199203 0.426153
"1100" 2 6216147 6217776 0.975331333333333
"1101" 2 6240874 6243800 20.157227
"1102" 2 6284621 6289658 0.570317
"1103" 2 6293773 6304412 0.481349833333333
"1104" 2 6309463 6318567 0.904855333333333
"1105" 2 6321459 6331013 0.722824333333333
"1106" 2 6340118 6353819 1.16164266666667
"1107" 2 6355392 6363167 0.929243
"1108" 2 6435633 6443159 0.788036
"1109" 2 6451042 6467731 0.646801333333333
"1110" 2 6475329 6481810 0.838504222222222
"1111" 2 6482114 6484443 0.861861666666667
"1112" 2 6483682 6490003 0.902455555555556
"1113" 2 6502186 6507763 0.669576333333333
"1114" 2 6509138 6518801 0.829749666666667
"1115" 2 6555159 6557462 0.697599
"1116" 2 6560957 6562491 0.507835
"1117" 2 6665264 6668296 0.669195666666667
"1118" 2 6781424 6825862 0.825044
"1119" 2 7099598 7102887 0.750155
"1120" 2 7115287 7128545 0.735035222222222
"1121" 2 7138114 7217182 0.806577333333333
"1122" 2 7374750 7417719 0.627566333333333
"1123" 2 7616102 7618753 1.052452
"1124" 2 7621195 7627955 0.9363725
"1125" 2 7632856 7635853 1.03303866666667
"1126" 2 7636514 7640351 0.871502
"1127" 2 7640845 7646530 0.895402
"1128" 2 7648391 7649617 0.936156666666667
"1129" 2 7652954 7655900 0.955740666666667
"1130" 2 7658608 7669456 0.766584333333333
"1131" 2 7675747 7702944 0.770541
"1132" 2 7717906 7727254 0.812143777777778
"1133" 2 7730342 7741546 0.750186333333333
"1134" 2 7743343 7748451 0.948072
"1135" 2 7749785 7753163 0.925949
"1136" 2 7754078 7760739 0.745044333333333
"1137" 2 7763793 7765546 0.905611333333333
"1138" 2 7768910 7772963 0.687280333333333
"1139" 2 7777186 7783643 0.755369
"1140" 2 7783810 7788965 0.683569166666667
"1141" 2 7790145 7798348 0.79437
"1142" 2 7800471 7807077 0.828437333333333
"1143" 2 7810196 7812393 0.917447333333333
"1144" 2 7817429 7818461 1.741452
"1145" 2 7829245 7835151 0.907654666666667
"1146" 2 7844743 7897617 0.804885666666667
"1147" 2 7942950 8012640 0.798639666666667
"1148" 2 8095163 8105242 0.560740333333333
"1149" 2 8124609 8126169 1.13810166666667
"1150" 2 8135996 8140663 0.782550666666667
"1151" 2 8143611 8147646 0.773416333333333
"1152" 2 8148242 8183150 0.787647
"1153" 2 8200219 8203103 0.669818666666667
"1154" 2 8206582 8208710 0.410009333333333
"1155" 2 8210017 8212357 0.824583
"1156" 2 8213450 8233920 0.785909333333333
"1157" 2 8245986 8250854 0.740131666666667
"1158" 2 8251706 8257006 0.665876333333333
"1159" 2 8275248 8278112 1.044765
"1160" 2 8281501 8290372 0.519439333333333
"1161" 2 8294901 8304041 0.504396
"1162" 2 8306229 8312559 0.829015333333333
"1163" 2 8312907 8314452 0.889970666666667
"1164" 2 8314608 8330392 0.796900166666667
"1165" 2 8332065 8335236 0.90068875
