"lg","pos1","pos2","comparison","outlier","ecotype"
"2",10950000,11024999,"lq",NA,"ben.lim"
"2",11025000,11099999,"lq","FALSE","ben.lim"
"2",11100000,11174999,"lq","FALSE","ben.lim"
"2",11175000,11249999,"lq","FALSE","ben.lim"
"2",11250000,11324999,"lq","FALSE","ben.lim"
"2",11325000,11399999,"lq","FALSE","ben.lim"
"2",11400000,11474999,"lq",NA,"ben.lim"
"2",11475000,11549999,"lq","FALSE","ben.lim"
"2",11550000,11624999,"lq","FALSE","ben.lim"
"2",11625000,11699999,"lq","FALSE","ben.lim"
"2",11700000,11774999,"lq","FALSE","ben.lim"
"2",11775000,11849999,"lq",NA,"ben.lim"
"2",11850000,11924999,"lq",NA,"ben.lim"
"2",11925000,11999999,"lq","FALSE","ben.lim"
"2",1.2e+07,12074999,"lq","FALSE","ben.lim"
"2",12075000,12149999,"lq","FALSE","ben.lim"
"2",12150000,12224999,"lq",NA,"ben.lim"
"2",12225000,12299999,"lq"," TRUE","ben.lim"
"2",12300000,12374999,"lq",NA,"ben.lim"
"2",12375000,12449999,"lq",NA,"ben.lim"
"2",12450000,12524999,"lq",NA,"ben.lim"
"2",12525000,12599999,"lq","FALSE","ben.lim"
"2",12600000,12674999,"lq","FALSE","ben.lim"
"2",12675000,12749999,"lq","FALSE","ben.lim"
"2",12750000,12824999,"lq",NA,"ben.lim"
"2",12825000,12899999,"lq",NA,"ben.lim"
"2",12900000,12974999,"lq","FALSE","ben.lim"
"2",12975000,13049999,"lq","FALSE","ben.lim"
"2",13050000,13124999,"lq","FALSE","ben.lim"
"2",13125000,13199999,"lq",NA,"ben.lim"
"2",13200000,13274999,"lq",NA,"ben.lim"
"2",13275000,13349999,"lq",NA,"ben.lim"
"2",13350000,13424999,"lq","FALSE","ben.lim"
"2",13425000,13499999,"lq","FALSE","ben.lim"
"2",13500000,13574999,"lq","FALSE","ben.lim"
"2",13575000,13649999,"lq","FALSE","ben.lim"
"2",13650000,13724999,"lq","FALSE","ben.lim"
"2",13725000,13799999,"lq"," TRUE","ben.lim"
"2",13800000,13874999,"lq","FALSE","ben.lim"
"2",13875000,13949999,"lq","FALSE","ben.lim"
"2",13950000,14024999,"lq","FALSE","ben.lim"
"2",14025000,14099999,"lq","FALSE","ben.lim"
"2",14100000,14174999,"lq",NA,"ben.lim"
"2",14175000,14249999,"lq",NA,"ben.lim"
"2",14250000,14324999,"lq",NA,"ben.lim"
"2",14325000,14399999,"lq",NA,"ben.lim"
"2",14400000,14474999,"lq",NA,"ben.lim"
"2",14475000,14549999,"lq","FALSE","ben.lim"
"2",14550000,14624999,"lq",NA,"ben.lim"
"2",14625000,14699999,"lq",NA,"ben.lim"
"2",14700000,14774999,"lq","FALSE","ben.lim"
"2",14775000,14849999,"lq",NA,"ben.lim"
"2",14850000,14924999,"lq","FALSE","ben.lim"
"2",14925000,14999999,"lq",NA,"ben.lim"
"2",1.5e+07,15074999,"lq"," TRUE","ben.lim"
"2",15075000,15149999,"lq"," TRUE","ben.lim"
"2",15150000,15224999,"lq","FALSE","ben.lim"
"2",15225000,15299999,"lq","FALSE","ben.lim"
"2",15300000,15374999,"lq","FALSE","ben.lim"
"2",15375000,15449999,"lq","FALSE","ben.lim"
"2",15450000,15524999,"lq","FALSE","ben.lim"
"2",15525000,15599999,"lq",NA,"ben.lim"
"2",15600000,15674999,"lq","FALSE","ben.lim"
"2",15675000,15749999,"lq",NA,"ben.lim"
"2",15750000,15824999,"lq","FALSE","ben.lim"
"2",15825000,15899999,"lq",NA,"ben.lim"
"2",15900000,15974999,"lq","FALSE","ben.lim"
"2",15975000,16049999,"lq","FALSE","ben.lim"
"2",16050000,16124999,"lq",NA,"ben.lim"
"2",16125000,16199999,"lq","FALSE","ben.lim"
"2",16200000,16274999,"lq","FALSE","ben.lim"
"2",16275000,16349999,"lq","FALSE","ben.lim"
"2",16350000,16424999,"lq","FALSE","ben.lim"
"2",16425000,16499999,"lq",NA,"ben.lim"
"2",16500000,16574999,"lq","FALSE","ben.lim"
"2",16575000,16649999,"lq","FALSE","ben.lim"
"2",16650000,16724999,"lq","FALSE","ben.lim"
"2",16725000,16799999,"lq","FALSE","ben.lim"
"2",16800000,16874999,"lq","FALSE","ben.lim"
"2",16875000,16949999,"lq",NA,"ben.lim"
"2",16950000,17024999,"lq","FALSE","ben.lim"
"2",17025000,17099999,"lq","FALSE","ben.lim"
"2",17100000,17174999,"lq",NA,"ben.lim"
"2",17175000,17249999,"lq",NA,"ben.lim"
"2",17250000,17324999,"lq","FALSE","ben.lim"
"2",17325000,17399999,"lq","FALSE","ben.lim"
"2",17400000,17474999,"lq","FALSE","ben.lim"
"2",17475000,17549999,"lq",NA,"ben.lim"
"2",17550000,17624999,"lq",NA,"ben.lim"
"2",17625000,17699999,"lq",NA,"ben.lim"
"2",17700000,17774999,"lq","FALSE","ben.lim"
"2",17775000,17849999,"lq",NA,"ben.lim"
"2",17850000,17924999,"lq",NA,"ben.lim"
"2",17925000,17999999,"lq","FALSE","ben.lim"
"2",1.8e+07,18074999,"lq","FALSE","ben.lim"
"2",18075000,18149999,"lq","FALSE","ben.lim"
"2",18150000,18224999,"lq","FALSE","ben.lim"
"2",18225000,18299999,"lq","FALSE","ben.lim"
"2",18300000,18374999,"lq","FALSE","ben.lim"
"2",18375000,18449999,"lq","FALSE","ben.lim"
"2",18450000,18524999,"lq","FALSE","ben.lim"
"2",18525000,18599999,"lq","FALSE","ben.lim"
"2",18600000,18674999,"lq","FALSE","ben.lim"
"2",18675000,18749999,"lq","FALSE","ben.lim"
"2",18750000,18824999,"lq","FALSE","ben.lim"
"2",18825000,18899999,"lq",NA,"ben.lim"
"2",18900000,18974999,"lq","FALSE","ben.lim"
"2",18975000,19049999,"lq","FALSE","ben.lim"
"2",19050000,19124999,"lq","FALSE","ben.lim"
"2",19125000,19199999,"lq","FALSE","ben.lim"
"2",19200000,19274999,"lq","FALSE","ben.lim"
"2",19275000,19349999,"lq",NA,"ben.lim"
"2",19350000,19424999,"lq","FALSE","ben.lim"
"2",19425000,19499999,"lq","FALSE","ben.lim"
"2",19500000,19574999,"lq","FALSE","ben.lim"
"2",19575000,19649999,"lq","FALSE","ben.lim"
"2",19650000,19724999,"lq","FALSE","ben.lim"
"2",19725000,19799999,"lq","FALSE","ben.lim"
"2",19800000,19874999,"lq","FALSE","ben.lim"
"2",19875000,19949999,"lq","FALSE","ben.lim"
"2",19950000,20024999,"lq","FALSE","ben.lim"
"2",20025000,20099999,"lq","FALSE","ben.lim"
"2",20100000,20174999,"lq","FALSE","ben.lim"
"2",20175000,20249999,"lq","FALSE","ben.lim"
"2",20250000,20324999,"lq","FALSE","ben.lim"
"2",20325000,20399999,"lq","FALSE","ben.lim"
"2",20400000,20474999,"lq",NA,"ben.lim"
"2",20475000,20549999,"lq","FALSE","ben.lim"
"2",20550000,20624999,"lq","FALSE","ben.lim"
"2",20625000,20699999,"lq","FALSE","ben.lim"
"2",20700000,20774999,"lq","FALSE","ben.lim"
"2",20775000,20849999,"lq","FALSE","ben.lim"
"2",20850000,20924999,"lq","FALSE","ben.lim"
"2",20925000,20999999,"lq","FALSE","ben.lim"
"2",2.1e+07,21074999,"lq","FALSE","ben.lim"
"2",21075000,21149999,"lq","FALSE","ben.lim"
"2",21150000,21224999,"lq","FALSE","ben.lim"
"2",21225000,21299999,"lq","FALSE","ben.lim"
"2",21300000,21374999,"lq","FALSE","ben.lim"
"2",21375000,21449999,"lq","FALSE","ben.lim"
"2",21450000,21524999,"lq","FALSE","ben.lim"
"2",21525000,21599999,"lq","FALSE","ben.lim"
"2",21600000,21674999,"lq",NA,"ben.lim"
"2",21675000,21749999,"lq","FALSE","ben.lim"
"2",21750000,21824999,"lq","FALSE","ben.lim"
"2",21825000,21899999,"lq","FALSE","ben.lim"
"2",21900000,21974999,"lq","FALSE","ben.lim"
"2",21975000,22049999,"lq","FALSE","ben.lim"
"2",22050000,22124999,"lq","FALSE","ben.lim"
"2",22125000,22199999,"lq","FALSE","ben.lim"
"2",22200000,22274999,"lq","FALSE","ben.lim"
"2",22275000,22349999,"lq","FALSE","ben.lim"
"2",22350000,22424999,"lq","FALSE","ben.lim"
"2",22425000,22499999,"lq",NA,"ben.lim"
"2",22500000,22574999,"lq",NA,"ben.lim"
"2",22575000,22649999,"lq",NA,"ben.lim"
"2",22650000,22724999,"lq",NA,"ben.lim"
"2",22725000,22799999,"lq","FALSE","ben.lim"
"2",22800000,22874999,"lq",NA,"ben.lim"
"2",22875000,22949999,"lq","FALSE","ben.lim"
"2",22950000,23024999,"lq","FALSE","ben.lim"
"2",23025000,23099999,"lq","FALSE","ben.lim"
"2",23100000,23174999,"lq",NA,"ben.lim"
"2",23175000,23249999,"lq","FALSE","ben.lim"
"2",23250000,23324999,"lq","FALSE","ben.lim"
"3",1,74999,"lq",NA,"ben.lim"
"3",75000,149999,"lq",NA,"ben.lim"
"3",150000,224999,"lq","FALSE","ben.lim"
"3",225000,299999,"lq","FALSE","ben.lim"
"3",3e+05,374999,"lq","FALSE","ben.lim"
"3",375000,449999,"lq","FALSE","ben.lim"
"3",450000,524999,"lq","FALSE","ben.lim"
"3",525000,599999,"lq","FALSE","ben.lim"
"3",6e+05,674999,"lq","FALSE","ben.lim"
"3",675000,749999,"lq","FALSE","ben.lim"
"3",750000,824999,"lq","FALSE","ben.lim"
"3",825000,899999,"lq","FALSE","ben.lim"
"3",9e+05,974999,"lq","FALSE","ben.lim"
"3",975000,1049999,"lq","FALSE","ben.lim"
"3",1050000,1124999,"lq","FALSE","ben.lim"
"3",1125000,1199999,"lq","FALSE","ben.lim"
"3",1200000,1274999,"lq","FALSE","ben.lim"
"3",1275000,1349999,"lq","FALSE","ben.lim"
"3",1350000,1424999,"lq",NA,"ben.lim"
"3",1425000,1499999,"lq","FALSE","ben.lim"
"3",1500000,1574999,"lq","FALSE","ben.lim"
"3",1575000,1649999,"lq","FALSE","ben.lim"
"3",1650000,1724999,"lq","FALSE","ben.lim"
"3",1725000,1799999,"lq","FALSE","ben.lim"
"3",1800000,1874999,"lq","FALSE","ben.lim"
"3",1875000,1949999,"lq","FALSE","ben.lim"
"3",1950000,2024999,"lq","FALSE","ben.lim"
"3",2025000,2099999,"lq","FALSE","ben.lim"
"3",2100000,2174999,"lq",NA,"ben.lim"
"3",2175000,2249999,"lq","FALSE","ben.lim"
"3",2250000,2324999,"lq","FALSE","ben.lim"
"3",2325000,2399999,"lq","FALSE","ben.lim"
"3",2400000,2474999,"lq","FALSE","ben.lim"
"3",2475000,2549999,"lq","FALSE","ben.lim"
"3",2550000,2624999,"lq","FALSE","ben.lim"
"3",2625000,2699999,"lq",NA,"ben.lim"
"3",2700000,2774999,"lq",NA,"ben.lim"
"3",2775000,2849999,"lq",NA,"ben.lim"
"3",2850000,2924999,"lq","FALSE","ben.lim"
"3",2925000,2999999,"lq",NA,"ben.lim"
"3",3e+06,3074999,"lq",NA,"ben.lim"
"3",3075000,3149999,"lq",NA,"ben.lim"
"3",3150000,3224999,"lq",NA,"ben.lim"
"3",3225000,3299999,"lq",NA,"ben.lim"
"3",3300000,3374999,"lq",NA,"ben.lim"
"3",3375000,3449999,"lq",NA,"ben.lim"
"3",3450000,3524999,"lq",NA,"ben.lim"
"3",3525000,3599999,"lq",NA,"ben.lim"
"3",3600000,3674999,"lq",NA,"ben.lim"
"3",3675000,3749999,"lq",NA,"ben.lim"
"3",3750000,3824999,"lq",NA,"ben.lim"
"3",3825000,3899999,"lq",NA,"ben.lim"
"3",3900000,3974999,"lq",NA,"ben.lim"
"3",3975000,4049999,"lq","FALSE","ben.lim"
"3",4050000,4124999,"lq",NA,"ben.lim"
"3",4125000,4199999,"lq","FALSE","ben.lim"
"3",4200000,4274999,"lq",NA,"ben.lim"
"3",4275000,4349999,"lq",NA,"ben.lim"
"3",4350000,4424999,"lq","FALSE","ben.lim"
"3",4425000,4499999,"lq",NA,"ben.lim"
"3",4500000,4574999,"lq","FALSE","ben.lim"
"3",4575000,4649999,"lq","FALSE","ben.lim"
"3",4650000,4724999,"lq","FALSE","ben.lim"
"3",4725000,4799999,"lq","FALSE","ben.lim"
"3",4800000,4874999,"lq","FALSE","ben.lim"
"3",4875000,4949999,"lq","FALSE","ben.lim"
"3",4950000,5024999,"lq","FALSE","ben.lim"
"3",5025000,5099999,"lq",NA,"ben.lim"
"3",5100000,5174999,"lq","FALSE","ben.lim"
"3",5175000,5249999,"lq","FALSE","ben.lim"
"3",5250000,5324999,"lq","FALSE","ben.lim"
"3",5325000,5399999,"lq","FALSE","ben.lim"
"3",5400000,5474999,"lq",NA,"ben.lim"
"3",5475000,5549999,"lq",NA,"ben.lim"
"3",5550000,5624999,"lq","FALSE","ben.lim"
"3",5625000,5699999,"lq",NA,"ben.lim"
"3",5700000,5774999,"lq",NA,"ben.lim"
"3",5775000,5849999,"lq","FALSE","ben.lim"
"3",5850000,5924999,"lq","FALSE","ben.lim"
"3",5925000,5999999,"lq","FALSE","ben.lim"
"3",6e+06,6074999,"lq","FALSE","ben.lim"
"3",6075000,6149999,"lq","FALSE","ben.lim"
"3",6150000,6224999,"lq",NA,"ben.lim"
"3",6225000,6299999,"lq","FALSE","ben.lim"
"3",6300000,6374999,"lq",NA,"ben.lim"
"3",6375000,6449999,"lq","FALSE","ben.lim"
"3",6450000,6524999,"lq","FALSE","ben.lim"
"3",6525000,6599999,"lq",NA,"ben.lim"
"3",6600000,6674999,"lq","FALSE","ben.lim"
"3",6675000,6749999,"lq",NA,"ben.lim"
"3",6750000,6824999,"lq","FALSE","ben.lim"
"3",6825000,6899999,"lq","FALSE","ben.lim"
"3",6900000,6974999,"lq","FALSE","ben.lim"
"3",6975000,7049999,"lq","FALSE","ben.lim"
"3",7050000,7124999,"lq","FALSE","ben.lim"
"3",7125000,7199999,"lq",NA,"ben.lim"
"3",7200000,7274999,"lq","FALSE","ben.lim"
"3",7275000,7349999,"lq","FALSE","ben.lim"
"3",7350000,7424999,"lq",NA,"ben.lim"
"3",7425000,7499999,"lq","FALSE","ben.lim"
"3",7500000,7574999,"lq","FALSE","ben.lim"
"3",7575000,7649999,"lq",NA,"ben.lim"
"3",7650000,7724999,"lq","FALSE","ben.lim"
"3",7725000,7799999,"lq",NA,"ben.lim"
"3",7800000,7874999,"lq",NA,"ben.lim"
"3",7875000,7949999,"lq","FALSE","ben.lim"
"3",7950000,8024999,"lq","FALSE","ben.lim"
"3",8025000,8099999,"lq","FALSE","ben.lim"
"3",8100000,8174999,"lq"," TRUE","ben.lim"
"3",8175000,8249999,"lq","FALSE","ben.lim"
"3",8250000,8324999,"lq","FALSE","ben.lim"
"3",8325000,8399999,"lq","FALSE","ben.lim"
"3",8400000,8474999,"lq","FALSE","ben.lim"
"3",8475000,8549999,"lq",NA,"ben.lim"
"3",8550000,8624999,"lq","FALSE","ben.lim"
"3",8625000,8699999,"lq",NA,"ben.lim"
"3",8700000,8774999,"lq",NA,"ben.lim"
"3",8775000,8849999,"lq","FALSE","ben.lim"
"3",8850000,8924999,"lq","FALSE","ben.lim"
"3",8925000,8999999,"lq","FALSE","ben.lim"
"3",9e+06,9074999,"lq",NA,"ben.lim"
"3",9075000,9149999,"lq"," TRUE","ben.lim"
"3",9150000,9224999,"lq","FALSE","ben.lim"
"3",9225000,9299999,"lq","FALSE","ben.lim"
"3",9300000,9374999,"lq","FALSE","ben.lim"
"3",9375000,9449999,"lq",NA,"ben.lim"
"3",9450000,9524999,"lq","FALSE","ben.lim"
"3",9525000,9599999,"lq","FALSE","ben.lim"
"3",9600000,9674999,"lq","FALSE","ben.lim"
"3",9675000,9749999,"lq","FALSE","ben.lim"
"3",9750000,9824999,"lq"," TRUE","ben.lim"
"3",9825000,9899999,"lq","FALSE","ben.lim"
"3",9900000,9974999,"lq",NA,"ben.lim"
"3",9975000,10049999,"lq","FALSE","ben.lim"
"3",10050000,10124999,"lq",NA,"ben.lim"
"3",10125000,10199999,"lq","FALSE","ben.lim"
"3",10200000,10274999,"lq","FALSE","ben.lim"
"3",10275000,10349999,"lq","FALSE","ben.lim"
"3",10350000,10424999,"lq",NA,"ben.lim"
"3",10425000,10499999,"lq","FALSE","ben.lim"
"3",10500000,10574999,"lq",NA,"ben.lim"
"3",10575000,10649999,"lq","FALSE","ben.lim"
"3",10650000,10724999,"lq","FALSE","ben.lim"
"3",10725000,10799999,"lq","FALSE","ben.lim"
"3",10800000,10874999,"lq","FALSE","ben.lim"
"3",10875000,10949999,"lq","FALSE","ben.lim"
"3",10950000,11024999,"lq",NA,"ben.lim"
"3",11025000,11099999,"lq","FALSE","ben.lim"
"3",11100000,11174999,"lq","FALSE","ben.lim"
"3",11175000,11249999,"lq","FALSE","ben.lim"
"3",11250000,11324999,"lq","FALSE","ben.lim"
"3",11325000,11399999,"lq",NA,"ben.lim"
"3",11400000,11474999,"lq","FALSE","ben.lim"
"3",11475000,11549999,"lq",NA,"ben.lim"
"3",11550000,11624999,"lq","FALSE","ben.lim"
"3",11625000,11699999,"lq",NA,"ben.lim"
"3",11700000,11774999,"lq","FALSE","ben.lim"
"3",11775000,11849999,"lq","FALSE","ben.lim"
"3",11850000,11924999,"lq","FALSE","ben.lim"
"3",11925000,11999999,"lq","FALSE","ben.lim"
"3",1.2e+07,12074999,"lq","FALSE","ben.lim"
"3",12075000,12149999,"lq","FALSE","ben.lim"
"3",12150000,12224999,"lq",NA,"ben.lim"
"3",12225000,12299999,"lq","FALSE","ben.lim"
"3",12300000,12374999,"lq","FALSE","ben.lim"
"3",12375000,12449999,"lq","FALSE","ben.lim"
"3",12450000,12524999,"lq","FALSE","ben.lim"
"3",12525000,12599999,"lq","FALSE","ben.lim"
"3",12600000,12674999,"lq","FALSE","ben.lim"
"3",12675000,12749999,"lq","FALSE","ben.lim"
"3",12750000,12824999,"lq","FALSE","ben.lim"
"3",12825000,12899999,"lq","FALSE","ben.lim"
"3",12900000,12974999,"lq","FALSE","ben.lim"
"3",12975000,13049999,"lq","FALSE","ben.lim"
"3",13050000,13124999,"lq","FALSE","ben.lim"
"3",13125000,13199999,"lq","FALSE","ben.lim"
"3",13200000,13274999,"lq","FALSE","ben.lim"
"3",13275000,13349999,"lq",NA,"ben.lim"
"3",13350000,13424999,"lq","FALSE","ben.lim"
"3",13425000,13499999,"lq","FALSE","ben.lim"
"3",13500000,13574999,"lq","FALSE","ben.lim"
"3",13575000,13649999,"lq","FALSE","ben.lim"
"3",13650000,13724999,"lq","FALSE","ben.lim"
"3",13725000,13799999,"lq","FALSE","ben.lim"
"3",13800000,13874999,"lq","FALSE","ben.lim"
"3",13875000,13949999,"lq","FALSE","ben.lim"
"3",13950000,14024999,"lq","FALSE","ben.lim"
"3",14025000,14099999,"lq","FALSE","ben.lim"
"3",14100000,14174999,"lq",NA,"ben.lim"
"3",14175000,14249999,"lq","FALSE","ben.lim"
"3",14250000,14324999,"lq","FALSE","ben.lim"
"3",14325000,14399999,"lq","FALSE","ben.lim"
"3",14400000,14474999,"lq","FALSE","ben.lim"
"3",14475000,14549999,"lq","FALSE","ben.lim"
"3",14550000,14624999,"lq","FALSE","ben.lim"
"3",14625000,14699999,"lq","FALSE","ben.lim"
"3",14700000,14774999,"lq","FALSE","ben.lim"
"3",14775000,14849999,"lq","FALSE","ben.lim"
"3",14850000,14924999,"lq","FALSE","ben.lim"
"3",14925000,14999999,"lq","FALSE","ben.lim"
"3",1.5e+07,15074999,"lq",NA,"ben.lim"
"3",15075000,15149999,"lq","FALSE","ben.lim"
"3",15150000,15224999,"lq","FALSE","ben.lim"
"3",15225000,15299999,"lq","FALSE","ben.lim"
"3",15300000,15374999,"lq","FALSE","ben.lim"
"3",15375000,15449999,"lq","FALSE","ben.lim"
"3",15450000,15524999,"lq",NA,"ben.lim"
"3",15525000,15599999,"lq","FALSE","ben.lim"
"3",15600000,15674999,"lq",NA,"ben.lim"
"3",15675000,15749999,"lq",NA,"ben.lim"
"3",15750000,15824999,"lq","FALSE","ben.lim"
"3",15825000,15899999,"lq","FALSE","ben.lim"
"3",15900000,15974999,"lq","FALSE","ben.lim"
"3",15975000,16049999,"lq","FALSE","ben.lim"
"3",16050000,16124999,"lq","FALSE","ben.lim"
"3",16125000,16199999,"lq","FALSE","ben.lim"
"3",16200000,16274999,"lq",NA,"ben.lim"
"3",16275000,16349999,"lq","FALSE","ben.lim"
"3",16350000,16424999,"lq","FALSE","ben.lim"
"3",16425000,16499999,"lq","FALSE","ben.lim"
"3",16500000,16574999,"lq","FALSE","ben.lim"
"3",16575000,16649999,"lq","FALSE","ben.lim"
"3",16650000,16724999,"lq","FALSE","ben.lim"
"3",16725000,16799999,"lq","FALSE","ben.lim"
"4",1,74999,"lq",NA,"ben.lim"
"4",75000,149999,"lq",NA,"ben.lim"
"4",150000,224999,"lq",NA,"ben.lim"
"4",225000,299999,"lq",NA,"ben.lim"
"4",3e+05,374999,"lq",NA,"ben.lim"
"4",375000,449999,"lq",NA,"ben.lim"
"4",450000,524999,"lq",NA,"ben.lim"
"4",525000,599999,"lq","FALSE","ben.lim"
"4",6e+05,674999,"lq","FALSE","ben.lim"
"4",675000,749999,"lq","FALSE","ben.lim"
"4",750000,824999,"lq","FALSE","ben.lim"
"4",825000,899999,"lq","FALSE","ben.lim"
"4",9e+05,974999,"lq","FALSE","ben.lim"
"4",975000,1049999,"lq","FALSE","ben.lim"
"4",1050000,1124999,"lq","FALSE","ben.lim"
"4",1125000,1199999,"lq","FALSE","ben.lim"
"4",1200000,1274999,"lq","FALSE","ben.lim"
"4",1275000,1349999,"lq","FALSE","ben.lim"
"4",1350000,1424999,"lq","FALSE","ben.lim"
"4",1425000,1499999,"lq","FALSE","ben.lim"
"4",1500000,1574999,"lq","FALSE","ben.lim"
"4",1575000,1649999,"lq","FALSE","ben.lim"
"4",1650000,1724999,"lq",NA,"ben.lim"
"4",1725000,1799999,"lq","FALSE","ben.lim"
"4",1800000,1874999,"lq","FALSE","ben.lim"
"4",1875000,1949999,"lq","FALSE","ben.lim"
"4",1950000,2024999,"lq",NA,"ben.lim"
"4",2025000,2099999,"lq","FALSE","ben.lim"
"4",2100000,2174999,"lq","FALSE","ben.lim"
"4",2175000,2249999,"lq","FALSE","ben.lim"
"4",2250000,2324999,"lq","FALSE","ben.lim"
"4",2325000,2399999,"lq","FALSE","ben.lim"
"4",2400000,2474999,"lq","FALSE","ben.lim"
"4",2475000,2549999,"lq","FALSE","ben.lim"
"4",2550000,2624999,"lq","FALSE","ben.lim"
"4",2625000,2699999,"lq","FALSE","ben.lim"
"4",2700000,2774999,"lq",NA,"ben.lim"
"4",2775000,2849999,"lq","FALSE","ben.lim"
"4",2850000,2924999,"lq",NA,"ben.lim"
"4",2925000,2999999,"lq","FALSE","ben.lim"
"4",3e+06,3074999,"lq","FALSE","ben.lim"
"4",3075000,3149999,"lq","FALSE","ben.lim"
"4",3150000,3224999,"lq","FALSE","ben.lim"
"4",3225000,3299999,"lq","FALSE","ben.lim"
"4",3300000,3374999,"lq","FALSE","ben.lim"
"4",3375000,3449999,"lq","FALSE","ben.lim"
"4",3450000,3524999,"lq","FALSE","ben.lim"
"4",3525000,3599999,"lq","FALSE","ben.lim"
"4",3600000,3674999,"lq","FALSE","ben.lim"
"4",3675000,3749999,"lq","FALSE","ben.lim"
"4",3750000,3824999,"lq","FALSE","ben.lim"
"4",3825000,3899999,"lq","FALSE","ben.lim"
"4",3900000,3974999,"lq","FALSE","ben.lim"
"4",3975000,4049999,"lq","FALSE","ben.lim"
"4",4050000,4124999,"lq","FALSE","ben.lim"
"4",4125000,4199999,"lq","FALSE","ben.lim"
"4",4200000,4274999,"lq","FALSE","ben.lim"
"4",4275000,4349999,"lq",NA,"ben.lim"
"4",4350000,4424999,"lq","FALSE","ben.lim"
"4",4425000,4499999,"lq","FALSE","ben.lim"
"4",4500000,4574999,"lq",NA,"ben.lim"
"4",4575000,4649999,"lq","FALSE","ben.lim"
"4",4650000,4724999,"lq","FALSE","ben.lim"
"4",4725000,4799999,"lq","FALSE","ben.lim"
"4",4800000,4874999,"lq","FALSE","ben.lim"
"4",4875000,4949999,"lq","FALSE","ben.lim"
"4",4950000,5024999,"lq",NA,"ben.lim"
"4",5025000,5099999,"lq","FALSE","ben.lim"
"4",5100000,5174999,"lq","FALSE","ben.lim"
"4",5175000,5249999,"lq","FALSE","ben.lim"
"4",5250000,5324999,"lq","FALSE","ben.lim"
"4",5325000,5399999,"lq","FALSE","ben.lim"
"4",5400000,5474999,"lq",NA,"ben.lim"
"4",5475000,5549999,"lq",NA,"ben.lim"
"4",5550000,5624999,"lq","FALSE","ben.lim"
"4",5625000,5699999,"lq","FALSE","ben.lim"
"4",5700000,5774999,"lq","FALSE","ben.lim"
"4",5775000,5849999,"lq",NA,"ben.lim"
"4",5850000,5924999,"lq","FALSE","ben.lim"
"4",5925000,5999999,"lq","FALSE","ben.lim"
"4",6e+06,6074999,"lq",NA,"ben.lim"
"4",6075000,6149999,"lq",NA,"ben.lim"
"4",6150000,6224999,"lq","FALSE","ben.lim"
"4",6225000,6299999,"lq","FALSE","ben.lim"
"4",6300000,6374999,"lq","FALSE","ben.lim"
"4",6375000,6449999,"lq","FALSE","ben.lim"
"4",6450000,6524999,"lq","FALSE","ben.lim"
"4",6525000,6599999,"lq","FALSE","ben.lim"
"4",6600000,6674999,"lq","FALSE","ben.lim"
"4",6675000,6749999,"lq","FALSE","ben.lim"
"4",6750000,6824999,"lq","FALSE","ben.lim"
"4",6825000,6899999,"lq","FALSE","ben.lim"
"4",6900000,6974999,"lq","FALSE","ben.lim"
"4",6975000,7049999,"lq","FALSE","ben.lim"
"4",7050000,7124999,"lq","FALSE","ben.lim"
"4",7125000,7199999,"lq",NA,"ben.lim"
"4",7200000,7274999,"lq","FALSE","ben.lim"
"4",7275000,7349999,"lq","FALSE","ben.lim"
"4",7350000,7424999,"lq","FALSE","ben.lim"
"4",7425000,7499999,"lq","FALSE","ben.lim"
"4",7500000,7574999,"lq","FALSE","ben.lim"
"4",7575000,7649999,"lq",NA,"ben.lim"
"4",7650000,7724999,"lq","FALSE","ben.lim"
"4",7725000,7799999,"lq",NA,"ben.lim"
"4",7800000,7874999,"lq","FALSE","ben.lim"
"4",7875000,7949999,"lq","FALSE","ben.lim"
"4",7950000,8024999,"lq","FALSE","ben.lim"
"4",8025000,8099999,"lq"," TRUE","ben.lim"
"4",8100000,8174999,"lq"," TRUE","ben.lim"
"4",8175000,8249999,"lq"," TRUE","ben.lim"
"4",8250000,8324999,"lq"," TRUE","ben.lim"
"4",8325000,8399999,"lq"," TRUE","ben.lim"
"4",8400000,8474999,"lq","FALSE","ben.lim"
"4",8475000,8549999,"lq","FALSE","ben.lim"
"4",8550000,8624999,"lq","FALSE","ben.lim"
"4",8625000,8699999,"lq",NA,"ben.lim"
"4",8700000,8774999,"lq",NA,"ben.lim"
"4",8775000,8849999,"lq",NA,"ben.lim"
"4",8850000,8924999,"lq",NA,"ben.lim"
"4",8925000,8999999,"lq","FALSE","ben.lim"
"4",9e+06,9074999,"lq",NA,"ben.lim"
"4",9075000,9149999,"lq"," TRUE","ben.lim"
"4",9150000,9224999,"lq",NA,"ben.lim"
"4",9225000,9299999,"lq","FALSE","ben.lim"
"4",9300000,9374999,"lq","FALSE","ben.lim"
"4",9375000,9449999,"lq","FALSE","ben.lim"
"4",9450000,9524999,"lq","FALSE","ben.lim"
"4",9525000,9599999,"lq","FALSE","ben.lim"
"4",9600000,9674999,"lq","FALSE","ben.lim"
"4",9675000,9749999,"lq",NA,"ben.lim"
"4",9750000,9824999,"lq",NA,"ben.lim"
"4",9825000,9899999,"lq",NA,"ben.lim"
"4",9900000,9974999,"lq",NA,"ben.lim"
